ts,x,y,heading
1652170326837085.0,1997.6895636934937,1633.1892556919404,2.0131208735622783
1652170326937151.0,1997.4870154013415,1633.6488035414607,2.0012179841623765
1652170327037211.0,1997.2887759736325,1634.1142792933404,1.98930413195423
1652170327137276.0,1997.0945288171824,1634.5848709527768,1.9764350012758691
1652170327237339.0,1996.9044303368544,1635.0603069221208,1.9627671151321084
1652170327337350.0,1996.719484129751,1635.5409536410384,1.9494869066139981
1652170327437358.0,1996.5398699362354,1636.026874625742,1.93637090576677
1652170327537371.0,1996.3648547972539,1636.5175263051567,1.9230791519143446
1652170327637328.0,1996.1960714060583,1637.0130684831836,1.911096698314125
1652170327737283.0,1996.0331403640955,1637.5135445606047,1.899177456239303
1652170327837181.0,1995.8747159916384,1638.0183183290603,1.8872531006065227
1652170327937081.0,1995.721426324405,1638.527819527188,1.876062515313193
1652170328036980.0,1995.5706313959545,1639.041084100905,1.8654734577083496
1652170328136821.0,1995.4252442829886,1639.5585878579632,1.857222339779677
1652170328236607.0,1995.2851349662913,1640.0803119345912,1.8505316559053504
1652170328336451.0,1995.1477390104567,1640.606322246929,1.8441714622053675
1652170328436180.0,1995.0139588509846,1641.1353809963116,1.8392201869895253
1652170328535971.0,1994.881032791691,1641.6680639568299,1.8353593961321395
1652170328635755.0,1994.7469298229503,1642.203229058651,1.8321238914465605
1652170328735543.0,1994.6137698030623,1642.7417560031324,1.8302817436599679
1652170328835332.0,1994.4813863640672,1643.2839316459429,1.829931092834085
1652170328935116.0,1994.3500707256133,1643.8292899926291,1.8302402643898277
1652170329034960.0,1994.218868300966,1644.3762445303462,1.8310446766117976
1652170329134865.0,1994.0872437785292,1644.9252147047134,1.8324528320034867
1652170329234764.0,1993.9488338342628,1645.473087175218,1.83391073415745
1652170329334717.0,1993.80976074185,1646.0214828766757,1.8352519950114925
1652170329434671.0,1993.6749954052589,1646.5698869169028,1.8375233406155866
1652170329534622.0,1993.5415264254605,1647.116907010548,1.840794736265675
1652170329634740.0,1993.4011855944166,1647.6612714631922,1.8418309196978633
1652170329734803.0,1993.2585762382093,1648.2023329674782,1.843530330894527
1652170329834923.0,1993.1221190663491,1648.7421163521603,1.847435284239181
1652170329935100.0,1992.9817255162807,1649.2799700723024,1.8491972574911502
1652170330035330.0,1992.8394488191784,1649.814650583168,1.850681760839188
1652170330135509.0,1992.6987453544295,1650.3460890750735,1.853404035505758
1652170330235741.0,1992.5583262508494,1650.874459445512,1.8562762271910629
1652170330335972.0,1992.4164049106273,1651.3994292551624,1.858189264186051
1652170330436257.0,1992.2746323785598,1651.921960540781,1.8603811375475796
1652170330536485.0,1992.1311768483947,1652.440564519383,1.8627235847446872
1652170330636769.0,1991.9874291197218,1652.9560192046881,1.864982281619809
1652170330737000.0,1991.8427522743714,1653.4674988038469,1.8662227541593455
1652170330837288.0,1991.698903896939,1653.9763292441285,1.8668693594550871
1652170330937520.0,1991.5565514024001,1654.4819625302066,1.867163155606856
1652170331037804.0,1991.4144771133422,1654.9842435807047,1.8655312132339261
1652170331138041.0,1991.2723641404036,1655.4826124353565,1.8603790022214117
1652170331238328.0,1991.1345885319618,1655.9784068339275,1.8522397199471001
1652170331338618.0,1991.0037513289146,1656.4711468642283,1.8411569406200132
1652170331438904.0,1990.8790096323107,1656.9617272042772,1.8269459414414349
1652170331539193.0,1990.7639659095166,1657.450586397843,1.8109268681545228
1652170331639368.0,1990.6572126193912,1657.9366056828337,1.7936120094907542
1652170331739544.0,1990.5598883603573,1658.4203013043884,1.7749787495216762
1652170331839718.0,1990.472138898284,1658.9012202534313,1.7546035635845747
1652170331939784.0,1990.3949059005429,1659.3793009250585,1.7334264379977622
1652170332039790.0,1990.3287299686945,1659.853766924141,1.7106366156294073
1652170332139799.0,1990.2731649155403,1660.3242444037355,1.6849042654994022
1652170332239753.0,1990.230850258159,1660.7916396253981,1.658231722538402
1652170332339652.0,1990.2000984126037,1661.2585998053917,1.6311098986473926
1652170332439439.0,1990.182482928578,1661.7246681188246,1.603295587914143
1652170332539227.0,1990.1787136710113,1662.189527432587,1.5754401458048124
1652170332638957.0,1990.1879728997212,1662.6522137748068,1.5475959258180194
1652170332738636.0,1990.211203164459,1663.1128244335453,1.51903503279573
1652170332838313.0,1990.2451090455743,1663.572636722236,1.490151188948627
1652170332937936.0,1990.2921989448635,1664.031776848644,1.4624877861138237
1652170333037498.0,1990.3523097315735,1664.4891369634995,1.436725043597401
1652170333137008.0,1990.4269787118685,1664.9449699451102,1.4132074277348188
1652170333236462.0,1990.5140868011904,1665.3991268468064,1.391806274481554
1652170333335972.0,1990.6092484717904,1665.8540109671987,1.3708601032566607
1652170333435426.0,1990.7135670504074,1666.3095316591637,1.3520236531580643
1652170333534881.0,1990.8271976358158,1666.7655044973678,1.3359645285676214
1652170333634336.0,1990.949575061624,1667.2220061552775,1.3227848388954904
1652170333733792.0,1991.0780585898087,1667.6787006874788,1.3121041066229786
1652170333833304.0,1991.212238837168,1668.1362343959177,1.3033256083216256
1652170333932870.0,1991.3503182804145,1668.5946958841328,1.2957459972179879
1652170334032434.0,1991.4929129192826,1669.0529228463913,1.2900325327541224
1652170334132111.0,1991.6351884980456,1669.5146282485575,1.284897712556105
1652170334231898.0,1991.781412353193,1669.9772064469446,1.2799840765004642
1652170334331689.0,1991.9321077274076,1670.4402390470975,1.2766775266940196
1652170334431639.0,1992.084030151014,1670.9055986943383,1.2747286384033332
1652170334531594.0,1992.2358252175925,1671.372974795049,1.2728179559477792
1652170334631661.0,1992.3885410924152,1671.8430289906596,1.271350645288977
1652170334731838.0,1992.5465469361052,1672.3150849808324,1.2711105637918885
1652170334832074.0,1992.7072364205105,1672.7905146531032,1.2702962844456236
1652170334932361.0,1992.8679554383912,1673.2704425961956,1.2691913027384698
1652170335032757.0,1993.0295601592811,1673.7550597080426,1.2685487570292784
1652170335133160.0,1993.1935610993098,1674.2446435548163,1.267265324521444
1652170335233724.0,1993.3607465880254,1674.7396003305882,1.2656139556445796
1652170335334290.0,1993.5332626043548,1675.2389067125036,1.2644649559072825
1652170335434911.0,1993.7078806274992,1675.743859617179,1.2621721473728662
1652170335535531.0,1993.8831481363818,1676.2532013447478,1.2591814950097868
1652170335636210.0,1994.0623050912734,1676.7676586302714,1.256210898445133
1652170335736884.0,1994.2447915991008,1677.2867332161284,1.2510470384343897
1652170335837559.0,1994.4339153948026,1677.809466202765,1.2454755936511746
1652170335938179.0,1994.6282167188806,1678.3347541584562,1.240645508956424
1652170336038745.0,1994.8240316904796,1678.8635517170137,1.2362603084458217
1652170336139251.0,1995.0220284458505,1679.396393157913,1.2322715369749093
1652170336239649.0,1995.2253485875922,1679.9318751668015,1.2288200470664559
1652170336339990.0,1995.430533062213,1680.469749203148,1.2265886575090486
1652170336440221.0,1995.6363318942572,1681.0089993122983,1.224719708926954
1652170336540338.0,1995.8444092151742,1681.547572963864,1.223640749899967
1652170336640348.0,1996.0552289652114,1682.0831366482364,1.2241901476667554
1652170336740304.0,1996.260317669636,1682.61746012599,1.2228888094795065
1652170336840201.0,1996.46442967888,1683.1476003846888,1.2216382554131087
1652170336940049.0,1996.6701565886674,1683.6723224517834,1.2214144320319924
1652170337039780.0,1996.8742024460998,1684.191704688387,1.220743880880848
1652170337139456.0,1997.0768391684721,1684.7040863263155,1.2193025463939997
1652170337239130.0,1997.2772115360806,1685.210890390737,1.2169924869011801
1652170337338752.0,1997.4766419960065,1685.7107716408934,1.2134753486503809
1652170337438372.0,1997.6763278984276,1686.2044871614326,1.2076296030163491
1652170337538045.0,1997.877585290395,1686.6934458568146,1.19934400836582
1652170337637612.0,1998.0819243979927,1687.1766122028548,1.1894343051172336
1652170337737229.0,1998.2901681132685,1687.6549019273477,1.1782528824281857
1652170337836904.0,1998.5012033007295,1688.1282983140543,1.165116836328619
1652170337936578.0,1998.7184141058692,1688.5950333346952,1.150529404392937
1652170338036255.0,1998.9417904650365,1689.0556727941726,1.1349372545904652
1652170338135988.0,1999.1699719041874,1689.5128067212897,1.1185452517491994
1652170338235719.0,1999.4042050688463,1689.9650698224273,1.1001865485925324
1652170338335561.0,1999.6466416931032,1690.41225390895,1.080266003119823
1652170338435409.0,1999.8998620700313,1690.8523265958215,1.0602719618526828
1652170338535306.0,2000.1630515078095,1691.285764503687,1.0404529672224636
1652170338635201.0,2000.4340283231384,1691.7139251026447,1.020301046940699
1652170338735156.0,2000.7125033000025,1692.1377330095613,1.0008057572395823
1652170338835170.0,2000.9975182916812,1692.5580872121277,0.9819998919379421
1652170338935118.0,2001.291841342904,1692.9720253883772,0.9644683182804916
1652170339035127.0,2001.5955879741116,1693.379225217093,0.948330782448957
1652170339135134.0,2001.907395354761,1693.7574563128396,0.9332426754655826
1652170339235200.0,2002.2235150837948,1694.1308967231266,0.91852680902175
1652170339335259.0,2002.544371170766,1694.5012011488366,0.9047816965735201
1652170339435325.0,2002.8720512254013,1694.8672501147948,0.892156730381316
1652170339535444.0,2003.2058955856257,1695.230062038743,0.8794078973208697
1652170339635565.0,2003.5462908138861,1695.589122503692,0.8662078618673273
1652170339735683.0,2003.8933654406683,1695.9449961377593,0.8537171322413206
1652170339835861.0,2004.2472436691992,1696.2988726101457,0.8421404269124023
1652170339936033.0,2004.6073204489965,1696.650708286324,0.8312205230627246
1652170340036154.0,2004.9741618760359,1696.9984796442916,0.8222917148371083
1652170340136275.0,2005.3471394355652,1697.3728430384826,0.8154076623644743
1652170340236451.0,2005.7229905010634,1697.749052482295,0.8079746548965235
1652170340336572.0,2006.103162009669,1698.1251475687295,0.8012077599647315
1652170340436635.0,2006.4890097410205,1698.499618265608,0.7960259326618421
1652170340536758.0,2006.8801502342087,1698.8733525692444,0.7923381892387082
1652170340636822.0,2007.273407878045,1699.248577754379,0.7889963920667911
1652170340736941.0,2007.6689584389212,1699.6263048014996,0.7857181424042664
1652170340837007.0,2008.0679787641,1700.0049951782428,0.7828892395107494
1652170340937069.0,2008.4717902587313,1700.3831625697376,0.7811730903359422
1652170341037077.0,2008.878712757693,1700.7619781785884,0.78008864111477
1652170341137087.0,2009.2875077818535,1701.1447359710355,0.7791200538462761
1652170341237100.0,2009.6978227051495,1701.530445698982,0.7779369522120197
1652170341337053.0,2010.110009782155,1701.9177095573143,0.7767518885445905
1652170341437002.0,2010.5252623352396,1702.305707202256,0.7757960608499668
1652170341536955.0,2010.9439067267817,1702.6942299003106,0.7750024494769069
1652170341636910.0,2011.363812685755,1703.0838832840864,0.774075856374901
1652170341736811.0,2011.7829805248948,1703.4729941445942,0.7735726823205297
1652170341836704.0,2012.2017481572398,1703.8601432383823,0.7736165702430176
1652170341936607.0,2012.61941909539,1704.2458814625882,0.7739670172308186
1652170342036505.0,2013.0346400474368,1704.6300177938804,0.7742420457982421
1652170342136407.0,2013.448693765114,1705.013217005938,0.774254643760587
1652170342236307.0,2013.8611688257058,1705.3939291825793,0.7753959346800997
1652170342336200.0,2014.2709712274,1705.77538451185,0.7768238888027188
1652170342436151.0,2014.6796128766516,1706.1580865368642,0.7781193690972222
1652170342536106.0,2015.0885273933486,1706.539406244548,0.7800113618624809
1652170342636059.0,2015.4982605429145,1706.9194300788654,0.7814464947470862
1652170342736065.0,2015.9051310089976,1707.3029879962971,0.7812151562806279
1652170342836015.0,2016.3118280174483,1707.6871795180928,0.7810986279437472
1652170342936027.0,2016.7192577934495,1708.072091382783,0.7803984001236369
1652170343036090.0,2017.129220613397,1708.4561201457482,0.7797434493993215
1652170343136099.0,2017.5406810570184,1708.837415021937,0.779158368084228
1652170343236164.0,2017.9529621771062,1709.220559278427,0.7784565030400826
1652170343336222.0,2018.3667401685518,1709.6039446917302,0.7780077349237868
1652170343436230.0,2018.7812166458605,1709.9887169350714,0.7772753435497662
1652170343536296.0,2019.1971151164412,1710.3745994877952,0.7766493863199893
1652170343636416.0,2019.614117546158,1710.760679233875,0.7762887953868969
1652170343736480.0,2020.031395280929,1711.146997883619,0.7760240974151993
1652170343836543.0,2020.4478193536625,1711.5327435719223,0.7762866220854308
1652170343936605.0,2020.8642730061551,1711.9169251205694,0.7767570297931248
1652170344036726.0,2021.2803946686968,1712.299343656578,0.7773002988318387
1652170344136786.0,2021.6926611344188,1712.6824014214596,0.7781024691086298
1652170344236907.0,2022.100828841825,1713.0668597962301,0.777863289514303
1652170344337027.0,2022.5063636701561,1713.4493659179325,0.7773179535640281
1652170344437096.0,2022.912417354557,1713.8261601146955,0.7774797762070593
1652170344537220.0,2023.3169397035388,1714.2001249357359,0.7773279575694849
1652170344637284.0,2023.718098890633,1714.5726481383626,0.7765901432116674
1652170344737350.0,2024.1162141597313,1714.9431987437015,0.7754280841968377
1652170344837413.0,2024.5114521986713,1715.311544673024,0.7743885825076741
1652170344937425.0,2024.904913077197,1715.6757349981604,0.7742432910729239
1652170345037437.0,2025.2954249900577,1716.0377796228568,0.7736006985082087
1652170345137444.0,2025.6855103509947,1716.3954501539115,0.7729855853445465
1652170345237451.0,2026.0740191615987,1716.7495430128297,0.7729800954597605
1652170345337405.0,2026.4592245185859,1717.1013958981391,0.7731214805427236
1652170345437359.0,2026.8403318644214,1717.4520056519505,0.7729755988036426
1652170345537309.0,2027.2184995536697,1717.8001836831083,0.7731507280533514
1652170345637264.0,2027.5952472726187,1718.1445253939316,0.7735233196785891
1652170345737160.0,2027.9689065459565,1718.485952143631,0.773625284138525
1652170345837108.0,2028.3390916391488,1718.8259152368812,0.7734532773646691
1652170345937008.0,2028.705725775436,1719.1633738177004,0.7733430751590803
1652170346036903.0,2029.069851373568,1719.49806984337,0.7735980315008216
1652170346136749.0,2029.4275436930127,1719.8284400793254,0.7741186610968436
1652170346236651.0,2029.7825822234051,1720.1566994600869,0.7738946902613413
1652170346336605.0,2030.1343438111971,1720.4834082304656,0.7734835239742861
1652170346436506.0,2030.4829501286483,1720.8077387305275,0.7734941591582302
1652170346536464.0,2030.8283995270747,1721.1304026768926,0.7736920378261398
1652170346636362.0,2031.1713727304796,1721.4501404134119,0.7745952921114839
1652170346736317.0,2031.512278203419,1721.7672510293974,0.776333023096853
1652170346836271.0,2031.8495793537668,1722.083165668052,0.7779525833266064
1652170346936229.0,2032.1837763169951,1722.3972294142325,0.7797248851811114
1652170347036188.0,2032.5150727663774,1722.7092963538894,0.7823343465645645
1652170347136139.0,2032.8446175643496,1723.0183148760486,0.785641209091224
1652170347236146.0,2033.1682852753993,1723.3252312577001,0.7884933432591599
1652170347336156.0,2033.4847063988493,1723.6286507918876,0.7904081574595949
1652170347436162.0,2033.794916738768,1723.9259429610313,0.7918049031527075
1652170347536174.0,2034.0993740659346,1724.2170268016393,0.7927897440196809
1652170347636240.0,2034.39766893635,1724.5024414522052,0.7938962419577696
1652170347736306.0,2034.6890101429547,1724.782254384291,0.7949524654756331
1652170347836371.0,2034.9725969650287,1725.0565123630684,0.795262520269788
1652170347936438.0,2035.2490541720813,1725.324240224684,0.795410316075647
1652170348036558.0,2035.51908062799,1725.5851070080043,0.7959399119436554
1652170348136624.0,2035.7853557396504,1725.8391725621125,0.7956868359476428
1652170348236742.0,2036.0458815776349,1726.0865920359654,0.7947902195096159
1652170348336868.0,2036.3010063055965,1726.3266115611796,0.7942161378895575
1652170348436985.0,2036.5489852634566,1726.5611112629276,0.7933977348695285
1652170348537105.0,2036.7893228029595,1726.789717067212,0.7919617133565343
1652170348637174.0,2037.0221679294355,1727.0112650878011,0.790589165961698
1652170348737290.0,2037.2474626781188,1727.2254281431156,0.7895759364271161
1652170348837298.0,2037.4656509563129,1727.4311837145005,0.7887806908968533
1652170348937365.0,2037.6767848047261,1727.6293058627732,0.7879910263149248
1652170349037378.0,2037.8808610368624,1727.8196120205798,0.7875517555872843
1652170349137385.0,2038.0734405609855,1728.003124049303,0.7873363231944265
1652170349237394.0,2038.258623184209,1728.180234313746,0.7869995994242659
1652170349337346.0,2038.4367029472464,1728.3506697728947,0.7867225975519768
1652170349437298.0,2038.607460183718,1728.5149999973369,0.7865901345302584
1652170349537255.0,2038.7713179991824,1728.6732966048357,0.7865008402363828
1652170349637208.0,2038.928889771894,1728.825124177133,0.7863412707562214
1652170349737163.0,2039.0798075671387,1728.9706972635604,0.7860743751932028
1652170349837117.0,2039.2236126547095,1729.11014745561,0.7858980956664383
1652170349937016.0,2039.360542106447,1729.2429153509854,0.7858529660065291
1652170350036913.0,2039.4900642756786,1729.3689828727215,0.7860091111463472
1652170350136812.0,2039.615159779824,1729.4882017882212,0.7860035875659682
1652170350236709.0,2039.7342728511353,1729.601202533842,0.7860798084261621
1652170350336611.0,2039.8507101602345,1729.7105985024837,0.7869933286025819
1652170350436452.0,2039.9654221042424,1729.8185864459563,0.7882330733819024
1652170350536353.0,2040.078415054879,1729.9262527477988,0.7895503476567085
1652170350636251.0,2040.1897708968775,1730.032862723653,0.7916266969006363
1652170350736093.0,2040.3000265998141,1730.1383784360753,0.7949066732786044
1652170350835996.0,2040.408987505137,1730.2436522854455,0.7989656149278476
1652170350935892.0,2040.5164204893165,1730.348991201453,0.8040305903861658
1652170351035790.0,2040.6233994339816,1730.4540316459913,0.8107600489551999
1652170351135633.0,2040.7285587549893,1730.5582098160214,0.8191357637758396
1652170351235529.0,2040.8318551734217,1730.662903716348,0.8289281514877453
1652170351335370.0,2040.9340676114325,1730.7688447672338,0.8401163209894501
1652170351435272.0,2041.0355983638303,1730.8759201046023,0.8527438731061474
1652170351535170.0,2041.1368672220476,1730.9850295418805,0.8671152172038197
1652170351635124.0,2041.2374221237076,1731.098314555966,0.8828832412251408
1652170351735028.0,2041.337958975206,1731.2155628592825,0.9006840195660061
1652170351834979.0,2041.439390874688,1731.3368648984565,0.9212750921668866
1652170351934877.0,2041.5403399180236,1731.4633272951094,0.943991803402483
1652170352034777.0,2041.6405758041944,1731.5951242100743,0.9693111630574632
1652170352134675.0,2041.7366190028054,1731.7385371929108,0.9972041738724677
1652170352234632.0,2041.8306454943445,1731.8903355008085,1.0265386188610173
1652170352334587.0,2041.9236033748198,1732.050125991652,1.0572797764978563
1652170352434596.0,2042.0152414789359,1732.2179671151312,1.0890396625792444
1652170352534602.0,2042.103832375048,1732.3947474804443,1.121768060523786
1652170352634665.0,2042.190907542515,1732.5806949925925,1.1556866517233464
1652170352734787.0,2042.2752394824627,1732.7765690096667,1.1904202328715512
1652170352834904.0,2042.3556822702162,1732.9831808907802,1.2256091721265125
1652170352935078.0,2042.4316292677227,1733.2002858191656,1.2611787600928857
1652170353035250.0,2042.5019491797636,1733.4274671015173,1.2979390289411623
1652170353135426.0,2042.5699066802504,1733.658162905726,1.3349972362299556
1652170353235715.0,2042.6301231919535,1733.900592692936,1.370230607746156
1652170353335999.0,2042.6832681621347,1734.1536620937413,1.4048438204853766
1652170353436234.0,2042.730476729499,1734.4165007479603,1.4406008155917067
1652170353536521.0,2042.7694240376825,1734.690224232994,1.4761740675518684
1652170353636809.0,2042.7987682445166,1734.9752477672635,1.5106547616449426
1652170353737097.0,2042.8185575107018,1735.2708529872261,1.5437643753338797
1652170353837383.0,2042.8292360841897,1735.5767844624388,1.5762698577638081
1652170353937666.0,2042.830211054041,1735.8930136859576,1.6076912614882897
1652170354037956.0,2042.82140214343,1736.2184599531452,1.6381101625504977
1652170354138245.0,2042.8037285979872,1736.5550813747464,1.6681814592929245
1652170354238417.0,2042.7769845716393,1736.9006619961817,1.6976591053029793
1652170354338648.0,2042.7388349196729,1737.2552075252042,1.726344772467318
1652170354438770.0,2042.6867368838696,1737.617060759402,1.7536130217884642
1652170354538944.0,2042.6228679735707,1737.9871522270876,1.7793790205632833
1652170354639065.0,2042.5478070479599,1738.3646081042407,1.8029218925779302
1652170354739129.0,2042.4632378525905,1738.7489571702718,1.8249015087449112
1652170354839137.0,2042.3703608001351,1739.1404433855532,1.84650670632254
1652170354939088.0,2042.2647691304812,1739.537643133453,1.8685055737427279
1652170355038987.0,2042.14877647879,1739.9411487708478,1.891268205991208
1652170355138828.0,2042.0197854524026,1740.3498329340357,1.9129442346512597
1652170355238676.0,2041.8787482554258,1740.7642349607017,1.9330451682879413
1652170355338460.0,2041.7304173822465,1741.184159295108,1.9541612164212705
1652170355438189.0,2041.5706785017337,1741.6082353283373,1.9744998064546861
1652170355537916.0,2041.397052856415,1742.0354667021832,1.9930837609623657
1652170355637648.0,2041.2118536990483,1742.4666631906027,2.0106540708173077
1652170355737380.0,2041.0164695952508,1742.9023149759973,2.027269408531366
1652170355837108.0,2040.8115869799158,1743.3422264233463,2.042567370218778
1652170355936842.0,2040.5969615876704,1743.7857031296269,2.0563503170702715
1652170356036628.0,2040.3735549011344,1744.2334008778814,2.068347199499214
1652170356136359.0,2040.1414497898036,1744.6842551264008,2.079153570080351
1652170356236205.0,2039.9007830736448,1745.139442764269,2.088050576865976
1652170356336102.0,2039.6522947935007,1745.5988807377803,2.0947223639505554
1652170356436000.0,2039.397852799135,1746.0632688665958,2.1008003280445995
1652170356535899.0,2039.1383848373694,1746.5328826765656,2.106902354493532
1652170356635853.0,2038.872142365366,1747.0068607327248,2.111542944082908
1652170356735804.0,2038.6003144863093,1747.484468309979,2.115589342752233
1652170356835761.0,2038.325921002712,1747.9651499251008,2.1197933742744794
1652170356935823.0,2038.0489762136249,1748.4476981654054,2.1234134353031964
1652170357035887.0,2037.7678446053608,1748.929214130265,2.12618389576143
1652170357135951.0,2037.483249972999,1749.4078945674505,2.128484274405428
1652170357236073.0,2037.1976639420675,1749.8858180260063,2.130532223184892
1652170357336192.0,2036.9146118733925,1750.3645174126223,2.1345676812314074
1652170357436256.0,2036.630131414477,1750.8404630832174,2.1390291516037165
1652170357536375.0,2036.3418578505562,1751.312601295159,2.143508331299246
1652170357636491.0,2036.0522881766851,1751.7818175434595,2.148576391023465
1652170357736559.0,2035.7614318638755,1752.2478489336977,2.1532987746742807
1652170357836684.0,2035.4696106277133,1752.7113876305234,2.1581836064771247
1652170357936748.0,2035.1776259095766,1753.171980449205,2.1635419412269523
1652170358036866.0,2034.8834814299812,1753.628925185152,2.168705633276107
1652170358136988.0,2034.5869481126863,1754.084634146602,2.1740678139559146
1652170358237102.0,2034.2902220390472,1754.5351530086725,2.179497399336586
1652170358337165.0,2033.9943606948539,1754.9770478515434,2.1834820860272433
1652170358437283.0,2033.702007991238,1755.410062884237,2.1861356583855702
1652170358537345.0,2033.4154916898194,1755.8332789770388,2.188265288296355
1652170358637408.0,2033.135084878636,1756.2471825968487,2.1904373081798973
1652170358737471.0,2032.8605667078136,1756.65094668825,2.192608431534113
1652170358837481.0,2032.591324920409,1757.043306421721,2.195069800706106
1652170358937550.0,2032.3276276442882,1757.4244993147213,2.197693382484559
1652170359037503.0,2032.0706010196004,1757.7933734389032,2.200192624732929
1652170359137510.0,2031.8224473693945,1758.1486534914534,2.2025942934932954
1652170359237463.0,2031.583238854264,1758.491006097385,2.2046001338265575
1652170359337473.0,2031.351685410147,1758.8191469227936,2.2058084660266
1652170359437431.0,2031.12997085621,1759.1330943950466,2.2067124265804776
1652170359537384.0,2030.9168521588663,1759.432665319719,2.2069711621825685
1652170359637339.0,2030.7137888405605,1759.7171800354793,2.2072925013698814
1652170359737290.0,2030.5207018009773,1759.9889790402883,2.2074867100036206
1652170359837190.0,2030.3376467265637,1760.2445625053501,2.20745055686598
1652170359937147.0,2030.1666896951426,1760.4852308581605,2.2077681522336725
1652170360037045.0,2030.0076151512392,1760.7093597439127,2.2081001832887672
1652170360136944.0,2029.857212473232,1760.9205931900578,2.2083535413040916
1652170360236841.0,2029.719608008351,1761.1160271822782,2.2086682814998375
1652170360336685.0,2029.5917593679446,1761.2937676228523,2.2083686188341773
1652170360436586.0,2029.4748503523017,1761.4565749130861,2.2084569477731084
1652170360536485.0,2029.3691223082712,1761.6052305954868,2.208719371578795
1652170360636384.0,2029.2743890057052,1761.7392904167493,2.209421714994995
1652170360736280.0,2029.187039074366,1761.8601116163516,2.2086822699964586
1652170360836234.0,2029.1068059485979,1761.9681389843952,2.208189839957627
1652170360936134.0,2029.0378005823814,1762.066053805346,2.209571905863178
1652170361036090.0,2028.9764385841222,1762.1515846778204,2.209664591079843
1652170361136102.0,2028.9231915924108,1762.2235795278687,2.2087430414630185
1652170361236055.0,2028.8802710712628,1762.2845263568975,2.2092884273949926
1652170361336009.0,2028.845002264148,1762.3328577806951,2.2098005501540516
1652170361436021.0,2028.8167826561444,1762.3680417738165,2.2091149833265833
1652170361536029.0,2028.7978227865344,1762.3926640328975,2.2089913190082613
1652170361636040.0,2028.7869374970421,1762.4077765715756,2.209536549373345
1652170361736050.0,2028.781183609218,1762.4130811570828,2.20925463997502
1652170361836062.0,2028.7813451782645,1762.4100156415523,2.2089632103934713
1652170361936075.0,2028.7844662923808,1762.4045608688702,2.209446540793047
1652170362036136.0,2028.785621622086,1762.4004329990046,2.20929280906427
1652170362136204.0,2028.7848440717235,1762.3989093468936,2.208977891125088
