ts,longitudinal speed
1652170352034777.0,1.7287258636706624
1652170352134675.0,1.7950714435970898
1652170352234632.0,1.8501166528542137
1652170352334587.0,1.9083382473846546
1652170352434596.0,1.9758464782548102
1652170352534602.0,2.0515368963820864
1652170352634665.0,2.123793410087616
1652170352734787.0,2.193406338853106
1652170352834904.0,2.273448937546111
1652170352935078.0,2.3485367057716404
1652170353035250.0,2.427647352218628
1652170353135426.0,2.5057755597274203
1652170353235715.0,2.578276410527552
1652170353335999.0,2.6527265924352257
1652170353436234.0,2.737658813269534
1652170353536521.0,2.8307025229870746
1652170353636809.0,2.9247407391002795
1652170353737097.0,3.0139266222548886
1652170353837383.0,3.1143756324264604
1652170353937666.0,3.1938195807951097
1652170354037956.0,3.2777604839112287
1652170354138245.0,3.370451732369017
1652170354238417.0,3.4523590906223873
1652170354338648.0,3.538095715065553
1652170354438770.0,3.623329245583835
1652170354538944.0,3.715551085099289
1652170354639065.0,3.793510809311733
1652170354739129.0,3.8996955192820453
1652170354839137.0,3.9751012925515408
1652170354939088.0,4.057494138595443
1652170355038987.0,4.151737555577414
1652170355138828.0,4.246823904300861
1652170355238676.0,4.336318536904037
1652170355338460.0,4.4089642938445595
1652170355438189.0,4.484698247121376
1652170355537916.0,4.5706084924598365
1652170355637648.0,4.645707325230864
1652170355737380.0,4.727046145333849
1652170355837108.0,4.812830648305387
1652170355936842.0,4.874827632381392
1652170356036628.0,4.93587457834952
1652170356136359.0,5.00326636041669
1652170356236205.0,5.079343913052239
1652170356336102.0,5.150268439982569
1652170356436000.0,5.210154842519452
1652170356535899.0,5.27779822244192
1652170356635853.0,5.3499346100103455
1652170356735804.0,5.391692304000746
1652170356835761.0,5.4572434372187155
1652170356935823.0,5.502852273978709
1652170357035887.0,5.5189409730541765
1652170357135951.0,5.529405855405625
1652170357236073.0,5.527777671813965
1652170357336192.0,5.518213680351104
1652170357436256.0,5.4910042845430915
1652170357536375.0,5.469022456450042
1652170357636491.0,5.469444274902344
1652170357736559.0,5.447055695985128
1652170357836684.0,5.429123915158785
1652170357936748.0,5.416666507720947
1652170358036866.0,5.401396508864115
1652170358136988.0,5.367853868016327
1652170358237102.0,5.319110027092493
1652170358337165.0,5.260486845072331
1652170358437283.0,5.175372891079349
1652170358537345.0,5.073659799153867
1652170358637408.0,4.976366418610741
1652170358737471.0,4.870672130153212
1652170358837481.0,4.757804953805233
1652170358937550.0,4.631010029319932
1652170359037503.0,4.497825348959997
1652170359137510.0,4.3645485694240005
1652170359237463.0,4.228961887587589
1652170359337473.0,4.0716396856514105
1652170359437431.0,3.923146054178749
1652170359537384.0,3.712947036037728
1652170359637339.0,3.5514526951565806
1652170359737290.0,3.414427321071336
1652170359837190.0,3.250258724776416
1652170359937147.0,3.0641337416064385
1652170360037045.0,2.8670265244232405
1652170360136944.0,2.6731961237787005
1652170360236841.0,2.469182754361447
1652170360336685.0,2.295959961348476
1652170360436586.0,2.1146240633379696
1652170360536485.0,1.9246845614074535
1652170360636384.0,1.7431368119802826
1652170360736280.0,1.568034624727092
1652170360836234.0,1.4400720975761927
1652170360936134.0,1.2960089754877044
1652170361036090.0,1.1409294893466735
1652170361136102.0,0.9988503227607627
1652170361236055.0,0.8529452639524813
1652170361336009.0,0.7224219338565704
1652170361436021.0,0.5891491361046035
1652170361536029.0,0.4635897491323968
1652170361636040.0,0.36019309115494574
1652170361736050.0,0.26483379442835114
1652170361836062.0,0.0
1652170361936075.0,0.0
1652170362036136.0,0.0
1652170362136204.0,0.0
1652170362236268.0,0.0
1652170362336329.0,0.0
1652170362436394.0,0.0
1652170362536456.0,0.0
1652170362636525.0,0.0
1652170362736642.0,0.0
1652170362836709.0,0.0
1652170362936830.0,0.0
1652170363036948.0,0.0
1652170363137011.0,0.0
1652170363237133.0,0.0
1652170363337194.0,0.0
1652170363437256.0,0.0
1652170363537320.0,0.0
1652170363637381.0,0.0
1652170363737389.0,0.0
1652170363837400.0,0.0
1652170363937360.0,0.0
1652170364037370.0,0.0
1652170364137323.0,0.0
1652170364237280.0,0.0
1652170364337180.0,0.0
1652170364437136.0,0.0
1652170364537034.0,0.0
1652170364636989.0,0.0
1652170364736887.0,0.0
1652170364836784.0,0.0
1652170364936681.0,0.0
1652170365036580.0,0.0
1652170365136538.0,0.0
1652170365236492.0,0.0
1652170365336445.0,0.0
1652170365436398.0,0.0
1652170365536409.0,0.0
1652170365636418.0,0.0
1652170365736428.0,0.0
1652170365836438.0,0.0
1652170365936446.0,0.0
1652170366036461.0,0.0
1652170366136525.0,0.0
1652170366236590.0,0.0
1652170366336605.0,0.0
1652170366436667.0,0.0
1652170366536732.0,0.0
1652170366636850.0,0.0
1652170366736923.0,0.0
1652170366836989.0,0.0
1652170366937056.0,0.0
1652170367037066.0,0.0
1652170367137132.0,0.0
1652170367237140.0,0.0
1652170367337151.0,0.0
1652170367437106.0,0.0
1652170367537114.0,0.0
1652170367637067.0,0.0
1652170367737023.0,0.0
1652170367836974.0,0.0
1652170367936874.0,0.0
1652170368036830.0,0.0
1652170368136726.0,0.22149399570362333
1652170368236625.0,0.2865133320739074
1652170368336528.0,0.35736636836489827
1652170368436483.0,0.436501542766647
1652170368536437.0,0.5252534361295048
1652170368636335.0,0.6362034901040815
1652170368736290.0,0.7390861744960066
1652170368836242.0,0.8472135780860024
1652170368936195.0,0.9652583137862375
1652170369036151.0,1.076120323760055
1652170369136105.0,1.188660108401412
1652170369236058.0,1.3051916365732215
1652170369336010.0,1.4147788847447627
1652170369435966.0,1.52444837119335
1652170369535976.0,1.628792210601566
1652170369635929.0,1.7383247548486036
1652170369735938.0,1.8452220256566156
1652170369836002.0,1.946753346249874
1652170369936068.0,2.03998885796761
1652170370036131.0,2.137442395891537
1652170370136198.0,2.226448952472753
1652170370236317.0,2.3114048890840047
1652170370336380.0,2.394690369693287
1652170370436502.0,2.488052603113158
1652170370536620.0,2.571414480983317
1652170370636744.0,2.6482142688134895
1652170370736809.0,2.730496428114366
1652170370836926.0,2.8179573876012105
1652170370937102.0,2.896069473134123
1652170371037228.0,2.973913227074018
1652170371137345.0,3.0620389505078234
1652170371237411.0,3.156618771449502
1652170371337531.0,3.2384311909196044
1652170371437598.0,3.317138997630731
1652170371537661.0,3.41540646618147
1652170371637727.0,3.4897284306490977
1652170371737741.0,3.5814745650195436
1652170371837747.0,3.6786587363974235
1652170371937755.0,3.763825819336763
1652170372037769.0,3.8519262938839627
1652170372137722.0,3.9434641585455723
1652170372237674.0,4.030409091521695
1652170372337678.0,4.119301015533251
1652170372437633.0,4.206272711430405
1652170372537588.0,4.296923334549236
1652170372637545.0,4.371890322934498
1652170372737497.0,4.44223934605901
1652170372837397.0,4.51434286661031
1652170372937351.0,4.591409225192115
1652170373037248.0,4.666256034236855
1652170373137145.0,4.7334555586113485
1652170373236984.0,4.811540995364826
1652170373336826.0,4.916777886784901
1652170373436724.0,5.023738489425128
1652170373536569.0,5.1289728384263515
1652170373636464.0,5.225559595446958
1652170373736308.0,5.298950411672164
1652170373836208.0,5.326447950883713
1652170373936111.0,5.365423734089783
1652170374036008.0,5.433306985684461
1652170374135960.0,5.5040578956787405
1652170374235859.0,5.576057970066185
1652170374335869.0,5.618088598933455
1652170374435822.0,5.618109086800737
1652170374535834.0,5.61927919221569
1652170374635954.0,5.687430874376673
1652170374736077.0,5.75
1652170374836196.0,5.7402115167893015
1652170374936259.0,5.7080234021241605
1652170375036386.0,5.670497155914448
1652170375136505.0,5.666666507720947
1652170375236679.0,5.67740537069123
1652170375336799.0,5.685656822019571
1652170375436918.0,5.691130767052106
1652170375537040.0,5.6867045874941695
1652170375637161.0,5.719444274902344
1652170375737225.0,5.736830286177238
1652170375837291.0,5.752505959462189
1652170375937356.0,5.784109008454016
1652170376037363.0,5.789679179121043
1652170376137373.0,5.778770174099627
1652170376237328.0,5.797021653847156
1652170376337277.0,5.831342662695703
1652170376437230.0,5.832302805793283
1652170376537184.0,5.852507100035715
1652170376637084.0,5.891666889190674
1652170376737039.0,5.901716356059532
1652170376836941.0,5.924035980575257
1652170376936840.0,5.958857263726321
1652170377036735.0,5.99052442337621
1652170377136635.0,6.015495675421737
1652170377236532.0,6.047600909995536
1652170377336433.0,6.069783881609517
1652170377436387.0,6.096612740281857
1652170377536340.0,6.126798928219282
1652170377636290.0,6.14192691196139
1652170377736304.0,6.1626302814374565
1652170377836260.0,6.193437110443485
1652170377936213.0,6.216887163463269
1652170378036220.0,6.245132560948794
1652170378136231.0,6.296185118396479
1652170378236240.0,6.297222137451172
1652170378336303.0,6.291666507720947
1652170378436309.0,6.296256041618792
1652170378536321.0,6.300000190734863
1652170378636388.0,6.317001639407061
1652170378736509.0,6.343246860200866
1652170378836576.0,6.353948050442477
1652170378936643.0,6.324999809265137
1652170379036768.0,6.316115598161222
1652170379136886.0,6.281634603892175
1652170379237010.0,6.241005797407071
1652170379337185.0,6.229784102233523
1652170379437303.0,6.212247357208821
1652170379537371.0,6.191681841954288
1652170379637490.0,6.164633695882093
1652170379737500.0,6.136111259460449
1652170379837562.0,6.09064489499089
1652170379937572.0,6.0527777671813965
1652170380037528.0,6.024859860855772
1652170380137485.0,5.991505760517869
1652170380237443.0,5.957356202106122
1652170380337392.0,5.927678550636904
1652170380437346.0,5.88426390447784
1652170380537297.0,5.852826044182595
1652170380637249.0,5.813967884739426
1652170380737203.0,5.779694939846199
1652170380837154.0,5.734385562379368
1652170380937057.0,5.731325577281216
1652170381037009.0,5.720455337757521
1652170381136901.0,5.71284778544638
1652170381236806.0,5.721153195169667
1652170381336707.0,5.746801750568801
1652170381436657.0,5.7644185641255445
1652170381536555.0,5.789386720749528
1652170381636508.0,5.821074530425984
1652170381736458.0,5.840515519291367
1652170381836409.0,5.85277795791626
1652170381936309.0,5.866666793823242
1652170382036263.0,5.873428252977572
1652170382136219.0,5.88021837048823
1652170382236230.0,5.9059442595950715
1652170382336181.0,5.930868992197782
1652170382436079.0,5.953303148337737
1652170382536031.0,5.965159204642079
1652170382635927.0,5.952429168659423
1652170382735830.0,5.94444465637207
1652170382835784.0,5.948777474981941
1652170382935734.0,5.965579008095334
1652170383035742.0,5.966307889154568
1652170383135751.0,5.97777795791626
1652170383235759.0,5.983333110809326
1652170383335821.0,5.9803644116386945
1652170383435882.0,5.962955982160666
1652170383536004.0,6.009854284418595
1652170383636126.0,6.031758319699979
1652170383736247.0,6.050000190734863
1652170383836370.0,6.113888740539551
1652170383936544.0,6.135544905286399
1652170384036662.0,6.127617547945194
1652170384136835.0,6.150788694522683
1652170384237015.0,6.173186903673196
1652170384337188.0,6.1787624224972495
1652170384437308.0,6.1964475896566835
1652170384537429.0,6.214724091725204
1652170384637493.0,6.199723187952781
1652170384737615.0,6.190437722330632
1652170384837680.0,6.203094985715617
1652170384937748.0,6.2075755979677005
1652170385037756.0,6.209494702552148
1652170385137762.0,6.2429385821024574
1652170385237770.0,6.247222423553467
1652170385337721.0,6.252777576446533
1652170385437676.0,6.265126968398971
1652170385537631.0,6.258846583544489
1652170385637583.0,6.249632328619295
1652170385737481.0,6.242468390317169
1652170385837435.0,6.222797811069046
1652170385937331.0,6.219444274902344
1652170386037179.0,6.17492313319082
1652170386137074.0,6.1100918157540915
1652170386236967.0,6.062060352015781
1652170386336754.0,5.992964046897058
1652170386436654.0,5.947036829953092
1652170386536494.0,5.910986002429176
1652170386636337.0,5.849448031644268
1652170386736235.0,5.757926527233206
1652170386836189.0,5.730919937214485
1652170386936089.0,5.639513878784388
1652170387035986.0,5.560096273613151
1652170387135941.0,5.480906800541672
1652170387235836.0,5.408036746194788
1652170387335787.0,5.306391553033756
1652170387435796.0,5.22579980733875
1652170387535806.0,5.196401450205438
1652170387635816.0,5.149039457554153
1652170387735885.0,5.076696991664158
1652170387836003.0,5.011922819290785
1652170387936121.0,4.988888740539551
1652170388036243.0,4.959458130781587
1652170388136361.0,4.906533319126784
1652170388236484.0,4.874317646807323
1652170388336604.0,4.866666793823242
1652170388436727.0,4.871232719456946
1652170388536905.0,4.858333110809326
1652170388637025.0,4.823962673011233
1652170388737148.0,4.775866756403944
1652170388837214.0,4.739721183512479
1652170388937278.0,4.682724267565097
1652170389037285.0,4.625462314968221
1652170389137294.0,4.547522565087524
1652170389237248.0,4.500258763151896
1652170389337202.0,4.399194263409987
1652170389437043.0,4.298858839818182
1652170389536997.0,4.212689418522097
1652170389636840.0,4.09279542100053
1652170389736685.0,4.000474484409084
1652170389836524.0,3.8743688958013984
1652170389936427.0,3.7594208625748053
1652170390036322.0,3.6280528269646
1652170390136221.0,3.5211783796743124
1652170390236060.0,3.397995351706117
1652170390335959.0,3.2530371449672377
1652170390435859.0,3.1118921897167087
1652170390535759.0,2.9676748419461836
1652170390635714.0,2.8567692233385245
1652170390735613.0,2.7328125908480576
