ts,x,y,heading
1652170334431639.0,1992.0857442178774,1671.1033098823966,1.2875287661270611
1652170334531594.0,1992.3584307285903,1671.0086835328634,1.2559983038372924
1652170334631661.0,1992.0466533736303,1671.757679181424,1.2730689473519192
1652170334731838.0,1992.2820333180714,1672.2078551864827,1.2637806946420134
1652170334832074.0,1992.5587828682321,1672.7890276014914,1.2753759493181773
1652170334932361.0,1992.8327562507336,1673.4707977170094,1.283128967967695
1652170335032757.0,1993.195367348312,1673.7381260316076,1.26876993738136
1652170335133160.0,1993.059577364622,1674.5281322785358,1.2609671216046348
1652170335233724.0,1993.429393417741,1674.9049932919088,1.262355057051133
1652170335334290.0,1993.469316260135,1675.4680048371738,1.251962467931995
1652170335434911.0,1993.1768611767802,1675.6108752712555,1.2666132406032191
1652170335535531.0,1993.8721269625516,1676.209350055885,1.2627827754573295
1652170335636210.0,1993.972038851149,1676.5118118317262,1.2564936459642253
1652170335736884.0,1994.3535961040561,1677.5230412651601,1.2562374798032985
1652170335837559.0,1994.3708439212717,1678.0798760410075,1.2565581432635622
1652170335938179.0,1994.4271181837894,1678.1507207198404,1.2165762492286114
1652170336038745.0,1994.7404087962525,1678.684459151414,1.2370112247539655
1652170336139251.0,1995.1550134741253,1679.39217785779,1.2374292252849275
1652170336239649.0,1995.1865805384039,1679.987573082247,1.2200517060342009
1652170336339990.0,1995.2603355630724,1680.4242647305787,1.2046707553912082
1652170336440221.0,1995.8884938709493,1680.9653280398215,1.2193157232722853
1652170336540338.0,1995.9419218392145,1681.6083186032367,1.229418059522353
1652170336640348.0,1995.8075455706792,1682.392748733917,1.2342504172811075
1652170336740304.0,1996.2447663978207,1682.7723576780552,1.2228350546099152
1652170336840201.0,1996.509486958334,1683.4309919139635,1.2159345271046553
1652170336940049.0,1996.9047259352562,1683.47541522053,1.2170042290893301
1652170337039780.0,1996.749129501446,1684.1215823474502,1.232036021056757
1652170337139456.0,1997.2192987736676,1684.6879562521576,1.2169724136524267
1652170337239130.0,1997.40362474504,1685.127898797957,1.2276260394219116
1652170337338752.0,1997.5782943686306,1685.6599421648173,1.202217588070765
1652170337438372.0,1997.7441789214345,1685.9755944157157,1.215902309155988
1652170337538045.0,1997.7987687998202,1686.8096254875295,1.203184646442156
1652170337637612.0,1998.246178304442,1687.0088351287236,1.2083058626752896
1652170337737229.0,1998.3228694833183,1687.6056938691493,1.1791916898777657
1652170337836904.0,1998.80779907777,1688.6435769963962,1.1618691271334933
1652170337936578.0,1998.9208609534514,1688.9327135414583,1.1530428429395116
1652170338036255.0,1998.8857570123887,1689.3033349482894,1.1278935584830336
1652170338135988.0,1999.1690958444606,1689.4988097372618,1.119577211566118
1652170338235719.0,1999.2757183512706,1689.9769242588673,1.102396466202076
1652170338335561.0,1999.5881328941487,1690.422519873428,1.0764582681839239
1652170338435409.0,1999.7165303435786,1690.9698863854792,1.0475433861632772
1652170338535306.0,2000.2982963221548,1691.4945630973875,1.0445882488139928
1652170338635201.0,2000.2237901527553,1691.7332862036542,1.0206545894188503
1652170338735156.0,2000.783119770825,1691.94728648134,1.0018655233659834
1652170338835170.0,2000.8097237266306,1692.3220079060054,0.9631277198451362
1652170338935118.0,2001.0704040651112,1692.9869330844379,0.9689593088394252
1652170339035127.0,2001.7771561249685,1693.3387260919044,0.9541822250556912
1652170339135134.0,2001.682180322705,1693.9344973289776,0.9419669879572746
1652170339235200.0,2002.2650465718532,1694.2338698829283,0.9213379799487318
1652170339335259.0,2002.6300625980143,1694.3703469564089,0.9114594884505437
1652170339435325.0,2002.7783115455068,1694.9712001578964,0.8857201995405725
1652170339535444.0,2003.4747951816134,1695.3398398584463,0.8752429920316149
1652170339635565.0,2003.597297353986,1695.7664042525719,0.8779130095658677
1652170339735683.0,2004.0132925874248,1695.9739996808835,0.8447818688244506
1652170339835861.0,2004.2875938434345,1696.243517557443,0.8390547694458366
1652170339936033.0,2004.3848405928059,1696.4818803556295,0.8318279037391065
1652170340036154.0,2005.3753545195075,1696.848282662001,0.8247939032104022
1652170340136275.0,2005.3630054694563,1697.2612932740342,0.8247250112040925
1652170340236451.0,2005.8269021035317,1697.6273990883665,0.81034486290706
1652170340336572.0,2006.2729146480817,1698.4461600750794,0.7980966529720062
1652170340436635.0,2006.410768452626,1698.2378242895509,0.8241774429797051
1652170340536758.0,2006.7325018805873,1699.00048951528,0.7875034074158533
1652170340636822.0,2007.2656205472217,1698.9734069934264,0.7822360277671404
1652170340736941.0,2007.4685644722304,1699.4791622527339,0.7947733546525604
1652170340837007.0,2008.1932119218295,1700.0231918749867,0.7795000186528638
1652170340937069.0,2008.443584369094,1700.1560809721682,0.7720709803299535
1652170341037077.0,2008.51212013622,1700.5927924149212,0.7801382426572707
1652170341137087.0,2009.376992639293,1701.2269868744756,0.7727153406482082
1652170341237100.0,2009.4427568055878,1701.4312300125896,0.7969749309726536
1652170341337053.0,2010.158542701443,1701.8636808132549,0.7985708292060526
1652170341437002.0,2011.0256575026356,1702.5704545632275,0.7799156047305024
1652170341536955.0,2011.048900399967,1702.8321984060374,0.7701698347547591
1652170341636910.0,2011.1117543041275,1702.9095269063448,0.784486474410374
1652170341736811.0,2011.7543337451066,1703.6802365063927,0.7590615253538949
1652170341836704.0,2012.019942039882,1703.4913692672349,0.7777338821445722
1652170341936607.0,2012.7220976257947,1703.9919309234933,0.7667770840988059
1652170342036505.0,2012.8680261517095,1704.8429069621423,0.7770481535634584
1652170342136407.0,2013.4706463360887,1705.001097801982,0.7825935995565944
1652170342236307.0,2013.9697891144115,1705.4751721951895,0.7763064526864821
1652170342336200.0,2014.1725255555234,1705.4954710519698,0.7752134336873298
1652170342436151.0,2014.3678146866407,1706.10845785137,0.7835858866363955
1652170342536106.0,2015.2273598767413,1706.2517219272133,0.7628850406229023
1652170342636059.0,2015.8991699472192,1706.84409208821,0.7777892581771694
1652170342736065.0,2015.9293457903352,1707.2523507244334,0.7821503249223699
1652170342836015.0,2015.8541154077022,1707.5168688022907,0.7775316922119734
1652170342936027.0,2016.7650256736074,1707.93105068516,0.7869514084279797
1652170343036090.0,2017.2392745075126,1708.4055540741288,0.7960497019597572
1652170343136099.0,2017.5725351579777,1708.8614396274675,0.7709461837545671
1652170343236164.0,2017.86631424886,1708.8995130550118,0.7681065583895721
1652170343336222.0,2018.1733835831121,1709.4349459814373,0.7824689354417442
1652170343436230.0,2018.8585313053986,1709.7989406011548,0.7976190860846545
1652170343536296.0,2019.1451549295043,1710.5388654617163,0.777955331511504
1652170343636416.0,2019.5079947176423,1710.727526664842,0.7941645293510211
1652170343736480.0,2020.050137162594,1711.2079423766377,0.7912042736876606
1652170343836543.0,2020.3704932017915,1711.53993255474,0.7699879889245068
1652170343936605.0,2020.650481013643,1712.1470038223297,0.7635659765128505
1652170344036726.0,2021.5212778293933,1712.2304255228523,0.7848533044792594
1652170344136786.0,2022.0180288349886,1712.59884158753,0.7818042188630049
1652170344236907.0,2022.472868598741,1712.848084651251,0.7640616826692362
1652170344337027.0,2022.7645086675102,1713.1916063192143,0.7693514918484341
1652170344437096.0,2022.8117004573462,1714.2390643717993,0.762008154255267
1652170344537220.0,2023.2937678053947,1714.2019839407294,0.7766192766576125
1652170344637284.0,2023.8777183099978,1714.5369169383894,0.7768978856853566
1652170344737350.0,2024.217876389785,1714.9119862918749,0.765490201395686
1652170344837413.0,2024.4716216339493,1715.127636524817,0.7741879462255111
1652170344937425.0,2024.8745667079338,1715.662495898628,0.7793209955879865
1652170345037437.0,2025.2934768504922,1715.9414166971294,0.7833433228929215
1652170345137444.0,2025.4287507375514,1716.4606494576901,0.7661382700721672
1652170345237451.0,2026.035543864859,1716.601878554322,0.7638839275306455
1652170345337405.0,2026.4583340321863,1717.2136260867878,0.7914915261695108
1652170345437359.0,2027.075488847159,1717.2781839240192,0.7889362678184235
1652170345537309.0,2027.3951604819779,1717.9277343282615,0.764737064567212
1652170345637264.0,2027.5358468721051,1718.0056112466195,0.7499884509639456
1652170345737160.0,2028.1372250211768,1718.4711481112715,0.7735340580844572
1652170345837108.0,2028.253933419444,1718.949431706569,0.7760077095986562
1652170345937008.0,2028.9625020740941,1719.0231549478142,0.7747150516675165
1652170346036903.0,2029.3181961640328,1719.520774170576,0.7911854738889444
1652170346136749.0,2029.6173561332275,1719.7886837720534,0.7615306951650758
1652170346236651.0,2029.717155410113,1719.9709806552144,0.7767871721168654
1652170346336605.0,2029.7361148816017,1720.5303258021172,0.7641261389898775
1652170346436506.0,2030.5900983357667,1720.942994471926,0.7706253151495269
1652170346536464.0,2030.7910333522352,1721.0578084251108,0.7698365325046607
1652170346636362.0,2030.794306707671,1721.7161245640361,0.7727455623932828
1652170346736317.0,2031.5313859925377,1721.6339754743738,0.7686700036590967
1652170346836271.0,2032.0808452213107,1721.886020743971,0.7622346074422341
1652170346936229.0,2032.0261504395764,1722.392776968017,0.7620942808883211
1652170347036188.0,2032.4564873792642,1722.9193421840332,0.7948989791167589
1652170347136139.0,2032.941096248834,1722.8913466455567,0.7763419227558651
1652170347236146.0,2033.1452551713066,1723.540243961014,0.7904527720831988
1652170347336156.0,2032.918841979878,1723.8710136043264,0.7999744659402415
1652170347436162.0,2033.9750253619873,1723.6766510330929,0.8032679441212625
1652170347536174.0,2034.1491322469262,1724.2369872038526,0.7835213544044477
1652170347636240.0,2034.0463362064922,1724.4810600015223,0.7863466151075441
1652170347736306.0,2034.737263604237,1724.6081399426034,0.7925943235853711
1652170347836371.0,2034.9402048690383,1725.1260423500312,0.8053790383475569
1652170347936438.0,2034.9523560524171,1725.1034006502337,0.8105340905193532
1652170348036558.0,2035.3593601676084,1725.6080327656543,0.7865807745814638
1652170348136624.0,2035.5913930038435,1725.7880030105994,0.7946899373504519
1652170348236742.0,2035.739541652367,1726.3198880475977,0.7967885994381084
1652170348336868.0,2036.1484387296914,1726.3139739022292,0.7952850264552752
1652170348436985.0,2036.4356364156981,1726.615206158515,0.8074592671720918
1652170348537105.0,2036.8573838789557,1726.6567809025555,0.8085711246213999
1652170348637174.0,2036.8089334683743,1726.746999265009,0.7720758678611136
1652170348737290.0,2037.157644683904,1727.2456628053494,0.7984287142840577
1652170348837298.0,2037.5260789149295,1727.2844536960076,0.7801316799676218
1652170348937365.0,2037.6734451838686,1727.8191590547492,0.7904209599034149
1652170349037378.0,2037.6386204541225,1727.8499371423227,0.7918270162752508
1652170349137385.0,2038.0524096387574,1727.9354224728772,0.7925159114743251
1652170349237394.0,2038.3534834514849,1728.135744795587,0.7937144841746154
1652170349337346.0,2038.8190157266552,1728.4699416790127,0.8067916292823946
1652170349437298.0,2038.775031941733,1728.6383980158982,0.7783261216006718
1652170349537255.0,2038.4193069560743,1728.6779207356515,0.7910078851734327
1652170349637208.0,2038.619054805699,1728.9226509741159,0.7878803857222125
1652170349737163.0,2039.2676990347973,1728.6062682865008,0.7796490034260912
1652170349837117.0,2039.2185396626546,1729.1303693563002,0.7817936311863813
1652170349937016.0,2039.4672102042236,1729.3087042762654,0.7790686397579257
1652170350036913.0,2039.4421773396841,1729.0947282701143,0.7943936817696781
1652170350136812.0,2039.3546330225004,1729.3842564122665,0.774834540518692
1652170350236709.0,2039.4599564838825,1729.6962520529928,0.7735873522485363
1652170350336611.0,2039.9176821118065,1730.0136564411089,0.7862691407986083
1652170350436452.0,2039.698625254806,1729.9583865730372,0.7887152092219617
1652170350536353.0,2039.8956353606827,1729.834137686301,0.7979433483419156
1652170350636251.0,2039.8769918709224,1730.2100265795543,0.7749425045488022
1652170350736093.0,2040.4279897604895,1729.7200246315094,0.8054546647726121
1652170350835996.0,2040.5153533592413,1730.1978290959692,0.7915840297370831
1652170350935892.0,2040.406456030947,1730.0471271324025,0.8107673345128951
1652170351035790.0,2040.5424054238617,1730.3591489813248,0.8039946398918754
1652170351135633.0,2040.71676499265,1730.5256443978187,0.8204184210211225
1652170351235529.0,2040.8843199642113,1730.491089457566,0.8136521333053357
1652170351335370.0,2040.8440955626754,1731.0862655762164,0.8531781419002665
1652170351435272.0,2040.8882733737842,1730.8867832329086,0.8528689705278096
1652170351535170.0,2040.9917619599066,1731.3856663204588,0.870380083869415
1652170351635124.0,2041.4639928122008,1731.3725898722903,0.8992645804472379
1652170351735028.0,2041.3248447315725,1731.1957976954213,0.9123612270798621
1652170351834979.0,2041.3351332662266,1731.321254292118,0.9037882731352151
1652170351934877.0,2041.6911683230862,1731.678044237001,0.9371560144269596
1652170352034777.0,2041.5570822216157,1731.586460093059,0.9677575867729152
1652170352134675.0,2041.6097209714687,1731.8176451773754,1.0012693169754092
1652170352234632.0,2041.690564150338,1731.703512192807,1.035591463482544
1652170352334587.0,2041.704477688748,1732.25039761873,1.0560959315564056
1652170352434596.0,2042.1178625026398,1732.3668336634237,1.0884588309936236
1652170352534602.0,2041.8843989233008,1732.8251511080468,1.1189142371883452
1652170352634665.0,2042.2376404610586,1732.65329031285,1.161626741176393
1652170352734787.0,2042.0650012034898,1732.587460317805,1.190301187748661
1652170352834904.0,2042.4742382611653,1733.2874770311075,1.2331705842790197
1652170352935078.0,2042.4985181770296,1733.2019638546262,1.2611394063555017
1652170353035250.0,2042.2553907602119,1733.116823627601,1.2854305404895248
1652170353135426.0,2042.433532267752,1733.5619953236778,1.335646685909689
1652170353235715.0,2042.78770924912,1734.0868594657588,1.370797881829152
1652170353335999.0,2042.8577279975889,1734.0878492353393,1.4106001658583187
1652170353436234.0,2042.8316086933255,1734.3594496687736,1.4298174747947099
1652170353536521.0,2042.4413467364618,1734.6259054827742,1.475685481772116
1652170353636809.0,2042.6384677716726,1735.3066192154345,1.5097196878958932
1652170353737097.0,2042.986161252465,1735.6221649522297,1.550448303404114
1652170353837383.0,2042.4295809795847,1735.6987190385335,1.566482018612478
1652170353937666.0,2042.6237487269095,1735.9133925094256,1.6046851609867996
1652170354037956.0,2042.9108763855586,1735.8530723458232,1.6484305565798836
1652170354138245.0,2042.7687285134427,1736.2578936031173,1.6525404701894226
1652170354238417.0,2042.7665099635992,1736.8844179139812,1.714674071311569
1652170354338648.0,2042.7688926876324,1737.3160515616921,1.7416093599935942
1652170354438770.0,2042.5980926543903,1737.2558604094813,1.7529374852164599
1652170354538944.0,2042.8422172059559,1738.026619702406,1.7924665623035008
1652170354639065.0,2042.3689082734045,1738.0150086003698,1.809873675274874
1652170354739129.0,2042.748361116608,1738.8349315361631,1.8271870474114786
1652170354839137.0,2042.2291635631038,1738.9421953151377,1.8639980388407897
1652170354939088.0,2042.2132069266163,1739.8212262894215,1.8683129829329574
1652170355038987.0,2041.9841289262386,1739.747776749602,1.9052962494137462
1652170355138828.0,2042.0622911288556,1740.4551385654154,1.907631203042443
1652170355238676.0,2042.0438223885599,1740.7590191951278,1.9431590341912077
1652170355338460.0,2041.9031859530621,1741.1578453863992,1.9583354164787352
1652170355438189.0,2041.6632113093935,1741.740033305778,1.9924972463515256
1652170355537916.0,2041.3652194448298,1742.2329246588242,1.9862033067188563
1652170355637648.0,2041.5803891737366,1742.70997239377,2.0257895587159083
1652170355737380.0,2040.7659816750504,1742.8271037528057,2.022450984507581
1652170355837108.0,2040.7189981188435,1743.3990080554993,2.0447189447681144
1652170355936842.0,2040.254968827341,1743.722187561711,2.062838657340266
1652170356036628.0,2040.2879514520573,1744.1851207988232,2.0853503838781218
1652170356136359.0,2040.086885768978,1744.6786421438599,2.0668055482571996
1652170356236205.0,2039.7347103548939,1745.218247562187,2.0747867066406736
1652170356336102.0,2039.7664493141785,1745.5547540385687,2.1171868240471383
1652170356436000.0,2039.4299955897563,1746.0437110109058,2.1046947400221274
1652170356535899.0,2039.2441889283068,1746.8156392379308,2.097347426257667
1652170356635853.0,2038.4845390600601,1746.8482091328895,2.1146365807465664
1652170356735804.0,2038.6181398330978,1747.2922125258683,2.1044366679887516
1652170356835761.0,2038.1503452714444,1748.3937040398582,2.130983445981509
1652170356935823.0,2038.029741332894,1748.3141525485416,2.1232753075360993
1652170357035887.0,2038.1024592763843,1748.9367010177739,2.13850828254369
1652170357135951.0,2037.5701871993276,1749.3163588489863,2.1259130696615522
1652170357236073.0,2036.973549356514,1749.6772977276412,2.11223438667841
1652170357336192.0,2036.8970620782145,1750.5069671722,2.135155114814913
1652170357436256.0,2036.4315278919546,1750.7275616850852,2.1433540567547147
1652170357536375.0,2036.0486816761006,1751.3271009918592,2.149403481949653
1652170357636491.0,2035.7218103912471,1752.149785914106,2.138688095136638
1652170357736559.0,2035.6222423788186,1752.322620594756,2.1522347429232793
1652170357836684.0,2035.5807057947368,1752.407813566115,2.1659704126305823
1652170357936748.0,2035.177982768477,1752.9583333557518,2.1525292873450317
1652170358036866.0,2034.9606011830956,1753.7816342896647,2.165203363353819
1652170358136988.0,2034.0762685489437,1753.9919176116377,2.182971725980084
1652170358237102.0,2034.543163507289,1754.875250856219,2.1859241460065526
1652170358337165.0,2034.2683633050983,1755.232026657509,2.1863753289528978
1652170358437283.0,2033.6191830753785,1755.5772438289862,2.1843511441121786
1652170358537345.0,2033.7909157926877,1755.4425256692443,2.1932097366764784
1652170358637408.0,2033.2915248010959,1756.2899486084075,2.1844478770298825
1652170358737471.0,2032.6222348873373,1756.939234697995,2.192812709395478
1652170358837481.0,2032.4907748375197,1756.9473574942851,2.1775463056264988
1652170358937550.0,2032.2388834319097,1757.4531017867905,2.2026025866399244
1652170359037503.0,2031.8989123228248,1757.8676260162745,2.1970501650349212
1652170359137510.0,2031.627252993002,1758.5499889142934,2.1965466099581152
1652170359237463.0,2031.8999783002132,1758.6223955217808,2.2227774168154553
1652170359337473.0,2031.2800990841617,1758.715770772829,2.212316282759256
1652170359437431.0,2031.1447668354413,1758.918148355656,2.204723891375858
1652170359537384.0,2031.1921797609155,1759.7025799576554,2.218778635062232
1652170359637339.0,2030.398829242654,1759.629956288695,2.209415091510584
1652170359737290.0,2030.451984749748,1760.1557525691942,2.192288998685672
1652170359837190.0,2030.5528741596236,1760.3714369714464,2.2026025334453747
1652170359937147.0,2029.9951872547397,1760.5019412746533,2.2098275762939377
1652170360037045.0,2029.7227550023374,1761.0748247738218,2.2186904720718292
1652170360136944.0,2030.042458589488,1760.8309081901782,2.20168223521581
1652170360236841.0,2029.9437597054045,1761.0503624526734,2.2167072684546474
1652170360336685.0,2029.3719640466868,1761.3174236026566,2.198076189621918
1652170360436586.0,2029.270444247444,1761.480713613791,2.2141603511158823
1652170360536485.0,2029.502237540055,1762.0547140205338,2.2258737520734955
1652170360636384.0,2029.1647675269082,1761.816798026523,2.1972783064510057
1652170360736280.0,2029.2448470387824,1761.9876793910714,2.215538958052911
1652170360836234.0,2028.8339641460316,1761.8273176699215,2.1892924773600835
1652170360936134.0,2028.5734989692442,1761.9305151546778,2.2264652751863436
1652170361036090.0,2029.0015559007402,1762.2657920694612,2.2055254497053975
1652170361136102.0,2028.7751203378373,1762.2688213843562,2.225982363268418
1652170361236055.0,2029.1125187367295,1762.2717239069239,2.2051751787546956
1652170361336009.0,2028.6440950045032,1762.2265339519709,2.207421726425954
1652170361436021.0,2028.7332710222256,1762.3592537626987,2.2232362319275496
1652170361536029.0,2029.2283420423273,1762.027779378702,2.207546076689459
1652170361636040.0,2028.508117969683,1762.714843083049,2.2166908671520216
1652170361736050.0,2028.8001379099237,1762.4234680375698,2.1937929961479945
1652170361836062.0,2028.814062201675,1762.16854241832,2.2072335672492844
1652170361936075.0,2028.6602194933164,1762.5930569145962,2.212661076963646
1652170362036136.0,2028.6463013044677,1762.4820542052528,2.2086369461691464
