ts,x,y
1652170327037211.0,-15.454100210732472,4.253748607369494
1652170327137276.0,-4.15590588325421,5.93102832616813
1652170327137276.0,13.672266041595709,-10.67989037152026
1652170327237339.0,-4.757080394791649,5.8557617087490845
1652170327237339.0,13.301333065132058,-10.494060776558614
1652170327237339.0,12.654137860756894,-15.691627510161272
1652170327237339.0,-8.297856841406114,-3.32460296700304
1652170327337350.0,-5.3545503821066704,5.7905397668784095
1652170327337350.0,12.924936244466762,-10.318933778457236
1652170327337350.0,12.39719971771921,-15.520363021969318
1652170327337350.0,-8.771527626718244,-3.4438245803593026
1652170327437358.0,-5.95172147761517,5.705685259855981
1652170327437358.0,12.540161280381097,-10.146908900679456
1652170327437358.0,-9.20602560939668,-3.6064613211224934
1652170327537371.0,12.162316736426181,-9.993715902984647
1652170327537371.0,-6.549046045291262,5.611903690237167
1652170327537371.0,-9.682839888539018,-3.692017987153967
1652170327537371.0,11.674276413584659,-15.222943006269329
1652170327637328.0,11.754689279419999,-9.833571960515949
1652170327637328.0,-7.132404421385703,5.537880492637237
1652170327637328.0,11.285894821029958,-15.087527478351456
1652170327637328.0,-10.145188740425391,-3.8111698803089853
1652170327737283.0,11.343330985431278,-9.704113162234684
1652170327737283.0,-7.7083923274595225,5.446346039787433
1652170327837181.0,10.929413035460723,-9.562787581690062
1652170327837181.0,-11.077600788391946,-4.099146450669899
1652170327837181.0,-8.305504237898878,5.354776566240383
1652170327937081.0,10.494278851974636,-9.441359324643084
1652170327937081.0,-8.90017845231311,5.250455638490045
1652170327937081.0,10.089727351985543,-14.713037285984036
1652170327937081.0,-11.605419868943128,-4.197463708960699
1652170328036980.0,10.066293097553228,-9.339314000763846
1652170328036980.0,-9.497119636898171,5.1567915071942645
1652170328136821.0,9.600640631363866,-9.251255952040792
1652170328136821.0,9.356252996785361,-14.500492505188522
1652170328136821.0,-10.06500207316015,5.078647700706381
1652170328136821.0,10.903533727375706,-8.563862467431388
1652170328236607.0,9.1254672680581,-9.188954559874654
1652170328236607.0,10.414400615794262,-8.491143703879949
1652170328236607.0,9.007370830667396,-14.3972264823278
1652170328236607.0,-10.648663987912531,4.984716423970602
1652170328336451.0,8.649268454270956,-9.111447305344907
1652170328336451.0,9.941012978861819,-8.410584707373294
1652170328336451.0,8.614931426533277,-14.306482697708686
1652170328436180.0,8.144561150239497,-9.046647900694625
1652170328436180.0,9.447193807064423,-8.34604811323735
1652170328436180.0,8.211557466153929,-14.23154082368616
1652170328535971.0,7.642378944438994,-9.005172031406131
1652170328535971.0,8.934846892164625,-8.304857489681151
1652170328535971.0,7.835049755962473,-14.14963711250391
1652170328635755.0,7.11941430590403,-8.967270293199208
1652170328635755.0,8.426718789702715,-8.27047040107235
1652170328635755.0,7.403441653856048,-14.079635140471387
1652170328735543.0,6.5785021078861075,-8.949560570280838
1652170328735543.0,7.8899935404835215,-8.260108726020936
1652170328735543.0,6.860134423906467,-14.030054142842756
1652170328835332.0,6.026360359276838,-8.93151058010012
1652170328835332.0,7.329622974692608,-8.239570680152958
1652170328835332.0,6.274313072909669,-14.022743027317423
1652170328835332.0,33.35588513904336,-93.09528189206641
1652170328935116.0,5.446632213987997,-8.917122597881779
1652170328935116.0,5.627394711955935,-14.065691548374106
1652170328935116.0,6.746239492289748,-8.228872992050198
1652170329034960.0,4.863052845690728,-8.884751063732965
1652170329034960.0,4.976164294292901,-14.108519851995158
1652170329034960.0,6.177239088342764,-8.205048764686344
1652170329134865.0,4.37357792047057,-14.094370701473544
1652170329134865.0,5.613429258107534,-8.18996793012724
1652170329134865.0,4.3006089371499545,-8.856909686724228
1652170329234764.0,3.7747517005737428,-14.075542254166434
1652170329234764.0,5.04630451468859,-8.194596629699717
1652170329234764.0,3.7291622438425707,-8.87204554022365
1652170329334717.0,3.2693816946213197,-14.037034512816131
1652170329334717.0,4.4632405695845705,-8.206296841216917
1652170329334717.0,3.1542078495085217,-8.855707901326078
1652170329334717.0,30.001947351246077,-93.15912956787076
1652170329434671.0,3.8832968542834343,-8.20186258656432
1652170329434671.0,2.659933278045835,-14.041380530171288
1652170329434671.0,2.565845889475125,-8.847645618174555
1652170329534622.0,1.9204438443028735,-14.062920703660033
1652170329534622.0,1.9594560923041553,-8.813358192158237
1652170329534622.0,3.2908658904930137,-8.162500174902078
1652170329634740.0,1.3771945991337435,-14.042500988801843
1652170329634740.0,2.6989757182604244,-8.17095667709679
1652170329634740.0,1.3719461504980406,-8.799635958826398
1652170329634740.0,-18.47455372701727,5.078316802798815
1652170329734803.0,2.1420270071809386,-8.158828923164457
1652170329734803.0,-19.01479781918207,5.158312988258316
1652170329734803.0,0.8074056531384891,-14.031843771192662
1652170329734803.0,0.7998728442297945,-8.808419737673258
1652170329834923.0,1.5505784556344007,-8.155322481150112
1652170329834923.0,0.1358289495639876,-14.036228868167568
1652170329834923.0,-19.551933905541777,5.22510633793839
1652170329834923.0,11.451520013734672,-4.6357682410134755
1652170329935100.0,0.9860754307249386,-8.152861907936835
1652170329935100.0,10.982461714232919,-4.616033031254779
1652170330035330.0,0.40961076396105134,-8.13038487744389
1652170330035330.0,0.6762434794295106,16.53672240908413
1652170330035330.0,-20.64922984022605,5.302623370424962
1652170330135509.0,9.705656846325502,-4.676861382985629
1652170330135509.0,-0.14587942473754112,-8.106294749958048
1652170330135509.0,0.13238011843290964,16.53384849866662
1652170330135509.0,-21.16588894058637,5.381690868456225
1652170330235741.0,-0.3158168188117917,16.547462131925045
1652170330235741.0,-0.7016683737457501,-8.074225243429742
1652170330235741.0,-21.71418844822554,5.439673945409845
1652170330235741.0,9.304900085374365,-4.663995049582605
1652170330335972.0,8.591082122808059,-4.697737730939705
1652170330335972.0,-1.2599218126386658,-8.052898656056295
1652170330335972.0,-22.232597672173004,5.5192498420576594
1652170330335972.0,-1.8108653337380072,10.513464104729117
1652170330436257.0,8.077209932060056,-4.6941622171779835
1652170330436257.0,-1.3941336098613555,16.594373110371407
1652170330436257.0,-2.8989429453984172,-13.836062152754748
1652170330436257.0,-1.8067849115204602,-8.01920875830985
1652170330536485.0,7.680499688974406,-4.664574045365448
1652170330536485.0,-3.5525200549767884,-13.851776684437093
1652170330636769.0,-4.278090860600877,-13.871478232158376
1652170330636769.0,7.075497358179639,-4.680933688992834
1652170330636769.0,-23.80033093158833,5.684398093626668
1652170330737000.0,6.559656676106891,-4.675201228731785
1652170330737000.0,-2.837755846884378,16.602448723248592
1652170330737000.0,-3.4928269098299625,-7.997499196160093
1652170330737000.0,-5.011487223187534,-13.909676984741381
1652170330737000.0,-24.32612766368688,5.699789027916558
1652170330837288.0,5.9851234030612455,-4.681973990184204
1652170330837288.0,-3.9927427495683996,-7.976807547842908
1652170330937520.0,-4.514125292516264,-7.969370895360616
1652170331037804.0,6.870054723062227,8.212183536439788
1652170331037804.0,-5.0240497172342575,-7.980397931171212
1652170331138041.0,-5.49218826004727,-8.011158574552645
1652170331238328.0,-5.942516036856303,-8.059630364836789
1652170331939784.0,11.220709660803161,2.286675205373938
1652170332039790.0,10.689883085954484,2.537130086978956
1652170332139799.0,10.152117236479025,2.816068669199095
1652170332239753.0,9.603293935467478,3.0846178010244336
1652170332339652.0,9.060080645718722,3.3480503299871582
1652170332439439.0,8.50466632802121,3.598518959417111
1652170332539227.0,7.9414637892933655,3.8409766558106146
1652170332638957.0,7.3747048803427475,4.072081690273089
1652170332738636.0,6.797468365653532,4.287499903256747
1652170332838313.0,6.217740171919674,4.489107527449501
1652170332937936.0,5.620849703376525,4.668696629572922
1652170332937936.0,13.482622427618583,-30.506342300488576
1652170333037498.0,2.3695172945689817,-26.309834132641978
1652170333137008.0,2.5202327564031712,-26.245022972236136
1652170333137008.0,14.018305389109145,-29.811562371019267
1652170333236462.0,1.6746152194030344,-4.624586297241125
1652170333335972.0,1.3165287792188918,-4.612035022403838
1652170333435426.0,0.915637840753484,-4.594118021080225
1652170333435426.0,2.7165727202159484,-26.03416057173293
1652170333534881.0,0.5052380600710376,-4.573420459803428
1652170333534881.0,2.702003311613921,-25.994660221260574
1652170333634336.0,0.05568385192539488,-4.5462513495580135
1652170333634336.0,2.585596214958942,-25.951197704727498
1652170333733792.0,-0.29886662043449025,-4.589588276437545
1652170333733792.0,11.094739006781793,-9.36912206163768
1652170333833304.0,10.764705149893834,-9.21179638020918
1652170333932870.0,10.383615568463009,-9.084467825805564
1652170334132111.0,9.527702518193033,-8.947781738196902
1652170334132111.0,-2.281648231247955,-4.517579019241194
1652170334132111.0,1.2082588146799158,-25.80046137772596
1652170334231898.0,9.154152046115453,-8.806086782170425
1652170334231898.0,-2.675263233370607,-4.50877365487124
1652170334331689.0,8.655575992029839,-8.801311992638059
1652170334331689.0,-3.06032492647579,-4.599382424826374
1652170334431639.0,8.199859040639277,-8.740592303348189
1652170334431639.0,-3.452610696529663,-4.640832960479277
1652170334531594.0,7.694635592366553,-8.761896541093911
1652170334631661.0,7.261750027032069,-8.683856767952703
1652170334731838.0,6.741519175026393,-8.693325056592476
1652170334731838.0,1.4093868314744167,-9.327505919702133
1652170334832074.0,6.276110903841848,-8.64420233406799
1652170334832074.0,0.877563206217044,-9.283325197343075
1652170334932361.0,0.3308504237327503,-9.258880982365275
1652170334932361.0,5.788697434506064,-8.605642757293328
1652170335032757.0,-0.20644234850017062,-9.227316664957511
1652170335032757.0,5.2899452998099,-8.58892268336723
1652170335133160.0,4.755583012457933,-8.588681715185743
1652170335133160.0,-0.6151740806702852,-9.27860782683581
1652170335233724.0,4.23374749696173,-8.574691523940844
1652170335233724.0,-1.0539375981842478,-9.329885620112842
1652170335334290.0,-1.6123958239369478,-9.28158619778566
1652170335334290.0,3.69784035048099,-8.584291775350662
1652170335434911.0,-2.0966276042574914,-9.296786205180807
1652170335434911.0,3.1786723733801474,-8.560924656168355
1652170335434911.0,-0.11684099270931614,-10.144437183983376
1652170335535531.0,-4.598808103666904,-7.332937837722023
1652170335535531.0,-2.797570520872527,-9.141739143826634
1652170335535531.0,-0.6404635251643587,-10.12376856116252
1652170335535531.0,2.6835871413836587,-8.518799087322396
1652170335636210.0,-3.2384261101031555,-9.207722845152544
1652170335636210.0,-5.133982294663373,-7.286304366536716
1652170335636210.0,-1.1528540125334432,-10.11283231175831
1652170335736884.0,-7.554665992896848,-6.031308008878809
1652170335736884.0,-5.694958277758879,-7.280382477622199
1652170335736884.0,-1.6462839990485887,-10.113911886437334
1652170335837559.0,-2.139594584330462,-10.121254798305705
1652170335837559.0,-8.070423767621186,-6.080998565652294
1652170335938179.0,-2.6903283396795996,-10.114623110781713
1652170335938179.0,-4.549908983229574,-9.371120617815674
1652170335938179.0,-8.61440241060886,-6.093791783249331
1652170336038745.0,-5.113727499117095,-9.346111778948071
1652170336038745.0,-3.1445071075388444,-10.11928107542956
1652170336139251.0,-5.632593291296826,-9.354820893290343
1652170336239649.0,-6.228271901804907,-9.367662444181484
1652170336239649.0,-4.191756471192395,-10.111604823438375
1652170336339990.0,-6.7946329342157314,-9.370380227201956
1652170336339990.0,15.071828252541545,2.5002807522837522
1652170336440221.0,-7.33174447531844,-9.358752576247145
1652170336440221.0,14.485694117251146,2.5480666702209236
1652170336540338.0,-7.861553573269457,-9.377899619190632
1652170336540338.0,13.907202801633519,2.5812373049248682
1652170336640348.0,13.336872412291843,2.591729900408572
1652170336640348.0,-8.48053330310702,-9.346988457974755
1652170336740304.0,12.760184043771728,2.6390245124125
1652170336840201.0,12.194486777058454,2.6734270942059366
1652170336840201.0,-9.570021490196064,-9.37306712426133
1652170336940049.0,11.6315217623503,2.705503943459076
1652170337039780.0,11.083724529322259,2.731325474362939
1652170337039780.0,-10.670600660269528,-9.350554517814471
1652170337139456.0,10.534199396049182,2.773877565909787
1652170337139456.0,-11.204608602124212,-9.350047610782907
1652170337239130.0,9.99573997273667,2.8054872172939254
1652170337338752.0,9.43281121508751,2.8545815076089234
1652170337438372.0,8.884077786018793,2.9197757568602185
1652170337538045.0,8.339123274973474,2.9992539348406475
1652170337637612.0,7.774908001359902,3.0896166643638137
1652170337737229.0,7.2198664270887996,3.182460269254889
1652170337836904.0,6.637605350444875,3.2731765917792166
1652170337836904.0,16.880248633744028,-1.6485912758272012
1652170337936578.0,6.077734243026318,3.374056414836321
1652170338036255.0,5.509473461899779,3.4719014456321777
1652170338135988.0,4.945219349293631,3.5818984833736
1652170338235719.0,4.347041567349527,3.6875412906663443
1652170338235719.0,14.947669245033175,-0.4663337327280422
1652170338335561.0,3.774045414932923,3.75966125790877
1652170338335561.0,14.425488470312334,-0.18270304420939842
1652170338435409.0,13.936659320430918,0.1641209199309691
1652170338535306.0,13.407599610352644,0.36761886273817623
1652170338635201.0,12.87997031293759,0.6391372317201994
1652170338735156.0,12.375288063889757,1.0245925660843846
1652170339835861.0,6.537826623677756,2.6518211846587585
1652170340036154.0,5.360609318957278,2.835708810143203
1652170341736811.0,6.190223624778292,2.400343853495985
1652170342536106.0,6.151598144626379,2.900617254654683
1652170342636059.0,5.5761260926306955,2.7965154221726487
1652170342836015.0,4.375385435738109,2.8171891434031497
1652170343136099.0,17.231898709271743,2.442280479880631
1652170343236164.0,16.670029366309283,2.4289310936686705
1652170343436230.0,15.5624047723981,2.5084123002276173
1652170343536296.0,14.969973487720832,2.5425902574037273
1652170343636416.0,14.39623346821839,2.529890940401115
1652170343736480.0,13.839950777849165,2.5819365147521225
1652170343836543.0,13.265635476983315,2.58816357880756
1652170343836543.0,25.565133905429782,4.2529082613592815
1652170343936605.0,12.69782372809028,2.6252697423264815
1652170343936605.0,24.996909534829562,4.256043933464115
1652170344036726.0,12.11799194149601,2.5825298828863636
1652170344036726.0,24.44157257423979,4.257180344977663
1652170344136786.0,23.883251137914513,4.262700775761894
1652170344236907.0,23.32585925340987,4.272056268382474
1652170344337027.0,22.772203586446793,4.296107564494944
1652170344437096.0,22.219189819026596,4.296863123883613
1652170344537220.0,21.6699781774295,4.3110204368588665
1652170344637284.0,21.118488765725065,4.342424471592321
1652170344737350.0,20.5711838407985,4.3975215811014
1652170344837413.0,20.02359911622822,4.4231433499512
1652170344937425.0,19.488960026022244,4.448440354885615
1652170345037437.0,18.96363813234404,4.474495550557129
1652170345037437.0,6.668259290014126,2.7374901823892115
1652170345137444.0,18.43266062430616,4.495716779065845
1652170345237451.0,17.90692598267166,4.504248895058901
1652170345337405.0,17.384842855815684,4.5188599136220535
1652170345337405.0,5.095030066903923,2.851287483726345
1652170345437359.0,4.5358838091888956,2.8620277631664823
1652170345437359.0,16.87597113644484,4.53615769133716
1652170345437359.0,11.632022126904006,-3.8112150659478514
1652170345537309.0,16.3682632234527,4.554693652896578
1652170345637264.0,15.859920871741695,4.563851166656849
1652170345737160.0,15.359687508742946,4.564004355272358
1652170345737160.0,10.117099559838357,-3.794562967097647
1652170345837108.0,14.84538411615743,4.575469710065064
1652170345837108.0,7.824004747661283,2.8821415097156464
1652170345937008.0,14.361281254749528,4.6000925199542335
1652170346036903.0,13.86371798872031,4.609506467959467
1652170346036903.0,-3.4835110268565748,2.9398292418073897
1652170346036903.0,6.757936196412242,2.8659365959772236
1652170346036903.0,12.195046340749675,2.8875226685950497
1652170346136749.0,13.386035665758985,4.624787991389624
1652170346136749.0,6.310762139602893,3.0038062637919403
1652170346236651.0,12.90073963566534,4.665183677688857
1652170346236651.0,5.857013287003682,3.033609245515845
1652170346336605.0,12.419299743053106,4.704656773405275
1652170346336605.0,5.306492884111711,3.029473931753086
1652170346436506.0,11.943356935290602,4.73860886858194
1652170346436506.0,4.807246749623647,3.1055784326114826
1652170346536464.0,11.465939530418346,4.761974245503366
1652170346636362.0,10.998379494501851,4.759040211274048
1652170346736317.0,10.537699799595808,4.767699059459335
1652170346836271.0,10.085364782240845,4.777649630324655
1652170347436162.0,5.815334763756397,3.355264941633783
1652170349337346.0,11.544819236876544,-12.113821651195043
1652170349937016.0,10.295878385825645,-12.099525561135906
1652170350036913.0,10.094441640850606,-12.119503282465898
1652170350536353.0,6.597629103730836,7.507643602709118
1652170350636251.0,6.450659861658776,7.513596561106903
1652170350636251.0,9.091707508168287,-12.167236827221661
1652170350736093.0,8.91001206860463,-12.193096018822578
1652170350736093.0,6.201886578768464,7.517017825633512
1652170350835996.0,8.715009776212783,-12.224719923046937
1652170350835996.0,6.0862666629043485,7.484982267934111
1652170350935892.0,8.491082845006286,-12.270025243153299
1652170350935892.0,5.97063902903274,7.448933580341693
1652170351035790.0,8.273875858082596,-12.321413555622055
1652170351135633.0,8.020105913208113,-12.399414775182455
1652170351235529.0,7.753558510133544,-12.472357779984998
1652170351335370.0,7.47057713710531,-12.565158063811399
1652170351435272.0,7.155915280943327,-12.65721831256159
1652170351535170.0,6.818241376137527,-12.76116156412207
1652170351635124.0,6.479394015571317,-12.859302720925584
1652170351834979.0,5.66737507278947,-13.097859897675793
1652170351934877.0,-2.3540056149167965,5.194084269404819
1652170351934877.0,5.201911227122347,-13.21718480613569
1652170352034777.0,-2.411066079882082,5.261518918362543
1652170352034777.0,5.555156228782254,6.616839420813875
1652170352034777.0,4.727213208203833,-13.33733567587634
1652170352134675.0,-2.4301552830975774,5.331291764930841
1652170352134675.0,4.183024256825168,-13.458895118075073
1652170352134675.0,5.539702834471037,6.551769335306492
1652170352234632.0,-2.452295345047636,5.41750006884108
1652170352234632.0,3.6079123117252054,-13.56639761653472
1652170352234632.0,5.537392696045456,6.377645999554192
1652170352334587.0,-2.480647604790505,5.481999485389884
1652170352334587.0,3.0145984224601525,-13.666596884328616
1652170352334587.0,5.557184904726351,6.181022932512234
1652170352434596.0,-2.508475388387245,5.5402822223077575
1652170352434596.0,2.3736298031776624,-13.760188944199404
1652170352434596.0,5.5934802902621445,5.976901937054444
1652170352534602.0,-2.5424476051719087,5.609302315494615
1652170352534602.0,1.729314871338739,-13.827585016050206
1652170352534602.0,5.901971835940888,5.662235965405503
1652170352634665.0,-2.568681550548326,5.679153077368569
1652170352634665.0,1.0542517936715752,-13.863738868345596
1652170352634665.0,5.920069660966285,5.474687132578819
1652170352734787.0,-2.598133769227381,5.75529776612811
1652170352734787.0,0.37832808562434284,-13.881646438294378
1652170352734787.0,5.85127639822748,5.282341311650091
1652170352834904.0,-2.6300571829969766,5.847659985406277
1652170352834904.0,-0.3424725174020815,-13.871770324885498
1652170352935078.0,-2.6657947075064654,5.932642845271883
1652170352935078.0,5.51337278500198,5.086916406378114
1652170352935078.0,-1.0501768834916239,-13.833287273650619
1652170353035250.0,-2.6864301103440296,6.039394055588201
1652170353035250.0,-1.8088776819531993,-13.768169015941615
1652170353035250.0,5.68480091512494,4.711919250648909
1652170353135426.0,-2.719136588304147,6.137450775093421
1652170353135426.0,-2.5443870410662894,-13.682739162362049
1652170353135426.0,5.493548549172528,4.556969241978761
1652170353235715.0,-2.7578345044028314,6.238816350046695
1652170353235715.0,-3.287814605192083,-13.587223662896191
1652170353235715.0,5.3093574438069,4.478544599536926
1652170353335999.0,-2.800325638841398,6.344150113196045
1652170353335999.0,-4.0240714874198895,-13.460547931915773
1652170353335999.0,5.353129766209495,4.19164809842583
1652170353436234.0,-2.846174599569585,6.445512984918185
1652170353436234.0,5.164599226798179,4.013852255490749
1652170353436234.0,-4.767329183008119,-13.302406678449357
1652170353436234.0,5.812112677377445,-7.6519036704064405
1652170353536521.0,-2.8989194514689105,6.554861420719318
1652170353536521.0,-5.511397805206517,-13.104420767083898
1652170353536521.0,5.046147609858534,3.809520860127347
1652170353636809.0,-2.9600508686401117,6.6563838444865695
1652170353636809.0,4.944913235065923,3.607161793652918
1652170353636809.0,-6.230830914396951,-12.886628030847413
1652170353737097.0,-3.030046930474606,6.762712294920662
1652170353737097.0,-6.951710325775726,-12.671906341044203
1652170353737097.0,4.642967155534528,3.629652287744325
1652170353737097.0,-2.1487542032915408,3.3785852041730204
1652170353837383.0,-3.11885858235985,6.865213075018561
1652170353837383.0,4.524880086530507,3.4276959721723124
1652170353837383.0,-2.350288600330832,3.437743823067527
1652170353837383.0,-7.652465815422457,-12.431169806035761
1652170353937666.0,-3.2080977967445965,6.9666218877930675
1652170353937666.0,4.276864181746837,3.226976204531896
1652170353937666.0,-8.349407486401292,-12.171790047786539
1652170353937666.0,-2.5491124279011204,3.53650384686615
1652170354037956.0,-3.3243560851726977,7.067757318996419
1652170354037956.0,-9.042397692288127,-11.89259585022052
1652170354037956.0,4.033535424362162,3.0700364454273505
1652170354037956.0,-2.7839428535385973,3.641814258414956
1652170354138245.0,-3.438828884862363,7.178462318852045
1652170354138245.0,3.7404479828999264,2.9873789003221978
1652170354138245.0,-9.75222901485679,-11.607143491725193
1652170354138245.0,-3.045177744117075,3.739198776744258
1652170354238417.0,-3.578114684647653,7.29721515339313
1652170354238417.0,3.4582686956880675,2.9178890810968654
1652170354238417.0,-10.40687376694033,-11.281922068234799
1652170354238417.0,-3.2732354776626282,3.8462271262248455
1652170354338648.0,-3.7268488774365633,7.4152073006214145
1652170354338648.0,-11.099188160918422,-10.964128860586943
1652170354338648.0,-3.548264922181025,3.9301788077835482
1652170354438770.0,-3.8969637229818446,7.527498054340241
1652170354438770.0,-11.767976991163714,-10.647668318405431
1652170354538944.0,-4.072079138398428,7.643027143193694
1652170354538944.0,-12.39769394531164,-10.317590502673045
1652170354639065.0,-4.278095929147083,7.7387831260929705
1652170354639065.0,-13.043597392496888,-10.012238138218246
1652170354739129.0,-4.5018465301638,7.846579728560885
1652170354739129.0,-13.650081337125426,-9.700400593698141
1652170354839137.0,-4.738181098801831,7.963428526916557
1652170354839137.0,-14.246245452787972,-9.398099401566245
1652170354939088.0,-4.96173927604764,8.077700422702017
1652170354939088.0,-14.889994205214448,-9.06061291739385
1652170355038987.0,-5.200278910233223,8.211299232526002
1652170355038987.0,-15.466819254746277,-8.705966402494708
1652170355138828.0,-5.47068063876223,8.327182771982159
1652170355138828.0,-16.084923581286926,-8.353986861370155
1652170355238676.0,-5.723621049190002,8.45316662435506
1652170355238676.0,-16.690455338278497,-8.017970160168023
1652170355338460.0,-5.985878501249913,8.582735827114758
1652170355338460.0,4.915410112848048,3.621550188644229
1652170355338460.0,-17.295258134016542,-7.642950205317243
1652170355438189.0,-6.271861208034282,8.725414543581717
1652170355438189.0,4.487435071670709,3.596415174193031
1652170355537916.0,-6.561637039587214,8.860250552743784
1652170355637648.0,-6.881343173502112,8.987013519306386
1652170355936842.0,13.164292432710852,4.401370760855382
1652170356036628.0,12.679103579765076,4.3887743680025855
1652170356136359.0,6.624902475911451,3.859511089869558
1652170356236205.0,0.480561132589973,7.022280667339086
1652170356236205.0,11.74748061910367,4.16502091895835
1652170356236205.0,6.128747144282623,4.0384436060081175
1652170356336102.0,11.265183175319407,4.071661764242726
1652170356336102.0,0.5295313717255421,7.077639665746921
1652170356436000.0,10.732353753457483,4.107453145094232
1652170356535899.0,10.20455188875716,4.057753581889017
1652170356635853.0,9.718884695302135,3.9050728888697845
1652170356735804.0,9.630217262556197,-4.4037116288277565
1652170356835761.0,9.06521321945792,-4.422217068903429
1652170356935823.0,8.502160435479807,-4.429888462187829
1652170357035887.0,7.946753285614382,-4.436263158680235
1652170357135951.0,7.371561111598495,-4.443387834005742
1652170357236073.0,6.821544277581795,-4.4488128031605445
1652170357236073.0,1.7481779938597464,-6.594671031842444
1652170357236073.0,19.010792447078085,-3.9771661524874062
1652170357336192.0,1.7334191970487007,-6.543281388404715
1652170357336192.0,6.239423586557042,-4.44730431266688
1652170357336192.0,18.431928123111707,-4.0015956566855255
1652170357436256.0,5.6868417075361135,-4.462021314842098
1652170357536375.0,5.111984909724772,-4.466745284259945
1652170357736559.0,3.947330243281634,-4.477229549850739
1652170357836684.0,3.38737885978748,-4.491596925452666
1652170357936748.0,14.981942011201095,-4.365908656388228
1652170358036866.0,14.408422086488985,-4.421813743788189
1652170358237102.0,13.284773301787602,-4.482896347358632
1652170358337165.0,12.738023445918328,-4.525066936897447
1652170358437283.0,12.186657135217994,-4.56035839770693
1652170358537345.0,11.678175993727152,-4.570680445755971
1652170358537345.0,-0.5234434069259049,-4.428397733997132
1652170358637408.0,11.154310208144388,-4.575998193022348
1652170358637408.0,-1.0644612525366905,-4.413188479502998
1652170358637408.0,-2.7704676368372367,3.9865279942411074
1652170358737471.0,10.649193435906067,-4.58952779013414
1652170358737471.0,-1.5539304718439595,-4.3987193753945775
1652170358737471.0,-3.2564505288874472,4.025483470183361
1652170358837481.0,10.176598952589531,-4.594083049934575
1652170358837481.0,-1.9791360349460392,-4.3835171213619795
1652170358837481.0,-3.7507789599998245,4.073148911378333
1652170358837481.0,11.657546161851924,5.406846357011685
1652170358937550.0,9.698955639608803,-4.598811304273236
1652170358937550.0,-2.5213247908245062,-4.360216851842651
1652170358937550.0,11.201481767930217,5.388468929218271
1652170359037503.0,9.238456393870976,-4.590072072814802
1652170359037503.0,-2.9233421450026014,-4.341437014535586
1652170359037503.0,10.777960837165745,5.370610998351616
1652170359137510.0,8.767280362483815,-4.6378571259850725
1652170359137510.0,-3.3682693384435725,-4.316824886918421
1652170359237463.0,8.343272138334143,-4.637110636118002
1652170359237463.0,9.921895843182796,5.352134580213237
1652170359237463.0,-3.8252477825008726,-4.302713913766298
