ts,longitudinal speed
1652170347136139.0,4.49822012629914
1652170347236146.0,4.427958792899532
1652170347336156.0,4.342011078432247
1652170347436162.0,4.2575460363182875
1652170347536174.0,4.173070010665515
1652170347636240.0,4.0871985978441705
1652170347736306.0,3.9948476167835785
1652170347836371.0,3.9002756548448483
1652170347936438.0,3.80112849291463
1652170348036558.0,3.706759809595131
1652170348136624.0,3.615392552753475
1652170348236742.0,3.524864517876974
1652170348336868.0,3.436306823692241
1652170348436985.0,3.3437289902778837
1652170348537105.0,3.2448134785956206
1652170348637174.0,3.1410550472996532
1652170348737290.0,3.034884773931662
1652170348837298.0,2.927903173949986
1652170348937365.0,2.8238532403598224
1652170349037378.0,2.72082381726969
1652170349137385.0,2.6189386647586046
1652170349237394.0,2.524988384288376
1652170349337346.0,2.4286798216116776
1652170349437298.0,2.333635048167993
1652170349537255.0,2.243677703199931
1652170349637208.0,2.152781122079106
1652170349737163.0,2.061960669007589
1652170349837117.0,1.9651853940475734
1652170349937016.0,1.8696714399947036
1652170350036913.0,1.768408173170145
1652170350136812.0,1.6695025900275344
1652170350236709.0,1.597567396759782
1652170350336611.0,1.5692557082238336
1652170350436452.0,1.5532956322453393
1652170350536353.0,1.5355298500053063
1652170350636251.0,1.5182982233058158
1652170350736093.0,1.5034127406571802
1652170350835996.0,1.4945862297424028
1652170350935892.0,1.483539955594559
1652170351035790.0,1.4764272867612047
1652170351135633.0,1.46577228465209
1652170351235529.0,1.4580471622009012
1652170351335370.0,1.4631764695018896
1652170351435272.0,1.467437580128996
1652170351535170.0,1.4889716555658417
1652170351635124.0,1.5162682842248203
1652170351735028.0,1.550018435197637
1652170351834979.0,1.588200923563289
1652170351934877.0,1.6251712168699635
1652170352034777.0,1.6652366572378836
1652170352134675.0,1.7139020645019623
1652170352234632.0,1.7741374050540903
1652170352334587.0,1.834664333515034
1652170352434596.0,1.8974295458929538
1652170352534602.0,1.9648461868639908
1652170352634665.0,2.0416297945890847
1652170352734787.0,2.1202001462354985
1652170352834904.0,2.2057023124270043
1652170352935078.0,2.28168542684923
1652170353035250.0,2.3589151714859216
1652170353135426.0,2.4528411911207155
1652170353235715.0,2.543271980008836
1652170353335999.0,2.629073132391527
1652170353436234.0,2.7178991270168904
1652170353536521.0,2.817075255026304
1652170353636809.0,2.9178471688138936
1652170353737097.0,3.0154686653638976
1652170353837383.0,3.116573102280034
1652170353937666.0,3.2158719410314216
1652170354037956.0,3.3109987461927006
1652170354138245.0,3.415098372451088
1652170354238417.0,3.5097379148123253
1652170354338648.0,3.6090284413363505
1652170354438770.0,3.7030428640375312
1652170354538944.0,3.805158962425054
1652170354639065.0,3.8932805601663354
1652170354739129.0,3.9875726964403846
1652170354839137.0,4.076878183189193
1652170354939088.0,4.167054080551537
1652170355038987.0,4.259980796900016
1652170355138828.0,4.351471273703799
1652170355238676.0,4.439457551416592
1652170355338460.0,4.514724838732281
1652170355438189.0,4.599148560942293
1652170355537916.0,4.681169073257866
1652170355637648.0,4.762654070729789
1652170355737380.0,4.844741766285343
1652170355837108.0,4.920922042021266
1652170355936842.0,4.990573764576247
1652170356036628.0,5.063640232853339
1652170356136359.0,5.138990561742657
1652170356236205.0,5.211992427314412
1652170356336102.0,5.285908601482016
1652170356436000.0,5.356750226331393
1652170356535899.0,5.426671321891138
1652170356635853.0,5.492799860786789
1652170356735804.0,5.545879758050268
1652170356835761.0,5.573187150080414
1652170356935823.0,5.595515369356417
1652170357035887.0,5.600338028437661
1652170357135951.0,5.617795172187467
1652170357236073.0,5.600618391419651
1652170357336192.0,5.593218400720325
1652170357436256.0,5.5770943510913416
1652170357536375.0,5.5536125086027
1652170357636491.0,5.538588379802637
1652170357736559.0,5.521103877603714
1652170357836684.0,5.503272577939897
1652170357936748.0,5.477475262130276
1652170358036866.0,5.463581693566177
1652170358136988.0,5.437681513731907
1652170358237102.0,5.379219358568095
1652170358337165.0,5.294110602684384
1652170358437283.0,5.190917805858624
1652170358537345.0,5.078038333920962
1652170358637408.0,4.967851689550664
1652170358737471.0,4.845664648273002
1652170358837481.0,4.721117998382929
1652170358937550.0,4.5944463306470125
1652170359037503.0,4.4606983825388395
1652170359137510.0,4.311404022321925
1652170359237463.0,4.152136071202735
1652170359337473.0,3.9833635962062868
1652170359437431.0,3.8223302761865807
1652170359537384.0,3.6431436558851606
1652170359637339.0,3.469436774729787
1652170359737290.0,3.299476471334403
1652170359837190.0,3.107958997188932
1652170359937147.0,2.90932051031609
1652170360037045.0,2.709640337157194
1652170360136944.0,2.493445530424857
1652170360236841.0,2.303356627017465
1652170360336685.0,2.108174336718958
1652170360436586.0,1.9198894698090134
1652170360536485.0,1.7364268154909273
1652170360636384.0,1.5667114862990825
1652170360736280.0,1.428147004237476
1652170360836234.0,1.278426187177032
1652170360936134.0,1.1307767305703713
1652170361036090.0,0.9841948866808553
1652170361136102.0,0.8418674963419097
1652170361236055.0,0.6910348812667987
1652170361336009.0,0.5471141840178593
1652170361436021.0,0.3983816366683616
1652170361536029.0,0.26634409485858007
1652170361636040.0,0.14888917718937006
1652170361736050.0,0.047902911474174026
1652170361836062.0,0.042355944841210455
1652170361936075.0,0.045796261330309215
1652170362036136.0,0.02351478664207562
1652170362136204.0,0.03391734791729011
1652170362236268.0,0.03092316580585305
1652170362336329.0,0.0240130511460378
1652170362436394.0,0.013450435705454605
1652170362536456.0,0.010603567348383386
1652170362636525.0,0.020110197463958125
1652170362736642.0,0.014558269797002615
1652170362836709.0,0.012519558085466441
1652170362936830.0,0.01733648629998106
1652170363036948.0,0.01376801999477754
1652170363137011.0,0.013592232214048127
1652170363237133.0,0.015124885356942666
1652170363337194.0,0.013630881540772095
1652170363437256.0,0.015128168157708585
1652170363537320.0,0.01397601502481674
1652170363637381.0,0.01359963997549157
1652170363737389.0,0.01658813424855523
1652170363837400.0,0.012739907171167193
1652170363937360.0,0.01531380279570668
1652170364037370.0,0.015324970487565504
1652170364137323.0,0.013117981912041861
1652170364237280.0,0.015383912658771882
1652170364337180.0,0.016205373692961444
1652170364437136.0,0.01182291200612446
1652170364537034.0,0.0169338973740273
1652170364636989.0,0.014994580767939105
1652170364736887.0,0.014472988084426014
1652170364836784.0,0.01435486880306319
1652170364936681.0,0.017496791479583076
1652170365036580.0,0.012993919843317683
1652170365136538.0,0.013970103236519536
1652170365236492.0,0.015403620971714554
1652170365336445.0,0.01575263667692998
1652170365436398.0,0.013686143551980999
1652170365536409.0,0.011624459117248966
1652170365636418.0,0.016210187183494377
1652170365736428.0,0.015320747477101621
1652170365836438.0,0.012547402191730592
1652170365936446.0,0.014707175882014785
1652170366036461.0,0.012376114678625046
1652170366136525.0,0.012450883077036078
1652170366236590.0,0.013715308056186861
1652170366336605.0,0.013887283880036912
1652170366436667.0,0.010469885463193697
1652170366536732.0,0.01188846974489489
1652170366636850.0,0.01181290908181234
1652170366736923.0,0.011121845234685363
1652170366836989.0,0.01191605664335864
1652170366937056.0,0.009613572725283234
1652170367037066.0,0.010096527619393381
1652170367137132.0,0.011363039398539417
1652170367237140.0,0.011826796397330573
1652170367337151.0,0.028682771623843792
1652170367437106.0,0.056775429767122486
1652170367537114.0,0.08877994895790196
1652170367637067.0,0.12349025665442868
1652170367737023.0,0.16251202806263007
1652170367836974.0,0.20336057418212203
1652170367936874.0,0.24691399174043002
1652170368036830.0,0.2940974971344457
1652170368136726.0,0.3459608464538752
1652170368236625.0,0.40730406313046036
1652170368336528.0,0.4935265819005979
1652170368436483.0,0.5853211564460434
1652170368536437.0,0.6791973388446529
1652170368636335.0,0.7818100728581404
1652170368736290.0,0.8902013062955894
1652170368836242.0,0.9972816101357077
1652170368936195.0,1.1044565579493726
1652170369036151.0,1.2137487583037463
1652170369136105.0,1.3241267805774828
1652170369236058.0,1.432001304767839
1652170369336010.0,1.5391918231452795
1652170369435966.0,1.6452986784220147
1652170369535976.0,1.7480102052171367
1652170369635929.0,1.8518990241500066
1652170369735938.0,1.9543819403217888
1652170369836002.0,2.0516452747472735
1652170369936068.0,2.147188104806201
1652170370036131.0,2.2374217116020296
1652170370136198.0,2.3231608494370466
1652170370236317.0,2.408836659732982
1652170370336380.0,2.491071961978867
1652170370436502.0,2.575496003442701
1652170370536620.0,2.659976126519889
1652170370636744.0,2.744409975075868
1652170370736809.0,2.819686734641584
1652170370836926.0,2.9018116457935945
1652170370937102.0,2.983799111007593
1652170371037228.0,3.0631263914945452
1652170371137345.0,3.1478676133614507
1652170371237411.0,3.2333495523716262
1652170371337531.0,3.323125977337154
1652170371437598.0,3.4092514902578865
1652170371537661.0,3.4982252924390735
1652170371637727.0,3.5884558002937332
1652170371737741.0,3.6844424665214497
1652170371837747.0,3.7724173274780575
1652170371937755.0,3.861237617739717
1652170372037769.0,3.946067178565608
1652170372137722.0,4.032613168594981
1652170372237674.0,4.116575562877315
1652170372337678.0,4.207065488831469
1652170372437633.0,4.288580479784748
1652170372537588.0,4.374490802803622
1652170372637545.0,4.4515592650828015
1652170372737497.0,4.532680667891895
1652170372837397.0,4.6125893665319015
1652170372937351.0,4.702070051963012
1652170373037248.0,4.7908093595628145
1652170373137145.0,4.886078818507155
1652170373236984.0,4.964560629999524
1652170373336826.0,5.040172983227046
1652170373436724.0,5.112763970620281
1652170373536569.0,5.20149074204873
1652170373636464.0,5.293578547981198
1652170373736308.0,5.359395606349975
1652170373836208.0,5.414838645131994
1652170373936111.0,5.466056671398329
1652170374036008.0,5.5303081558377025
1652170374135960.0,5.603635419119352
1652170374235859.0,5.671042086270759
1652170374335869.0,5.717885279212678
1652170374435822.0,5.747069956717794
1652170374535834.0,5.75830209425704
1652170374635954.0,5.757888755516001
1652170374736077.0,5.7723437631939465
1652170374836196.0,5.754243835682418
1652170374936259.0,5.735785763237425
1652170375036386.0,5.717483165853638
1652170375136505.0,5.722834554298325
1652170375236679.0,5.729159514159345
1652170375336799.0,5.738229152046102
1652170375436918.0,5.759515713105547
1652170375537040.0,5.759633074719691
1652170375637161.0,5.778121162444044
1652170375737225.0,5.793411225679049
1652170375837291.0,5.817185879249092
1652170375937356.0,5.823751729131946
1652170376037363.0,5.84082155039819
1652170376137373.0,5.853286802511561
1652170376237328.0,5.874695822834091
1652170376337277.0,5.88936484866448
1652170376437230.0,5.907986990813122
1652170376537184.0,5.932212696711073
1652170376637084.0,5.959527017823855
1652170376737039.0,5.980961894502785
1652170376836941.0,6.011960764190678
1652170376936840.0,6.037533506326733
1652170377036735.0,6.064262760198682
1652170377136635.0,6.093006993698368
1652170377236532.0,6.122175930451835
1652170377336433.0,6.149668260345907
1652170377436387.0,6.173064816712085
1652170377536340.0,6.204481543689602
1652170377636290.0,6.236658028869037
1652170377736304.0,6.26101031264877
1652170377836260.0,6.280500374216104
1652170377936213.0,6.302981438706551
1652170378036220.0,6.317325114547454
1652170378136231.0,6.339401825863712
1652170378236240.0,6.354769240084282
1652170378336303.0,6.37238155203648
1652170378436309.0,6.389475031074498
1652170378536321.0,6.402685924446433
1652170378636388.0,6.409896821230104
1652170378736509.0,6.403122187920616
1652170378836576.0,6.403191563482314
1652170378936643.0,6.374546160100297
1652170379036768.0,6.361643836090694
1652170379136886.0,6.340237159371963
1652170379237010.0,6.312942182345962
1652170379337185.0,6.2792244141373645
1652170379437303.0,6.254919771050184
1652170379537371.0,6.2219431149040245
1652170379637490.0,6.189717583825402
1652170379737500.0,6.157818631238274
1652170379837562.0,6.120709210648692
1652170379937572.0,6.084166410874448
1652170380037528.0,6.048376493617016
1652170380137485.0,6.012170514464401
1652170380237443.0,5.97460702077587
1652170380337392.0,5.939283279702957
1652170380437346.0,5.89990301336503
1652170380537297.0,5.8615090731637975
1652170380637249.0,5.824378109451463
1652170380737203.0,5.785885331160043
1652170380837154.0,5.747762233012077
1652170380937057.0,5.745324057253657
1652170381037009.0,5.748682312320981
1652170381136901.0,5.751876521759647
1652170381236806.0,5.773425710214174
1652170381336707.0,5.787958700597348
1652170381436657.0,5.811374872165338
1652170381536555.0,5.822078683426151
1652170381636508.0,5.840413668223209
1652170381736458.0,5.866811261003389
1652170381836409.0,5.883162886184704
1652170381936309.0,5.91746975027407
1652170382036263.0,5.912045340864235
1652170382136219.0,5.932437885421601
1652170382236230.0,5.9381619619626465
1652170382336181.0,5.95697311970306
1652170382436079.0,5.967674768776345
1652170382536031.0,5.975401262490025
1652170382635927.0,5.976207527414303
1652170382735830.0,5.980662736655984
1652170382835784.0,5.98898646830788
1652170382935734.0,5.997196089467668
1652170383035742.0,5.997024733154256
1652170383135751.0,6.004934893105697
1652170383235759.0,6.016159313318168
1652170383335821.0,6.044641581436727
1652170383435882.0,6.048456213758137
1652170383536004.0,6.072250044735951
1652170383636126.0,6.089744824001632
1652170383736247.0,6.11635156293122
1652170383836370.0,6.143382615290036
1652170383936544.0,6.153865373087785
1652170384036662.0,6.178253400788664
1652170384136835.0,6.187761820505006
1652170384237015.0,6.200153777492715
1652170384337188.0,6.209607044506209
1652170384437308.0,6.228066670844795
1652170384537429.0,6.233290873368288
1652170384637493.0,6.239336706469129
1652170384737615.0,6.2410732337537524
1652170384837680.0,6.250114495604525
1652170384937748.0,6.256344480811238
1652170385037756.0,6.268800914363309
1652170385137762.0,6.2758711105569
1652170385237770.0,6.275499607876336
1652170385337721.0,6.292191044102748
1652170385437676.0,6.292024740314765
1652170385537631.0,6.297536303071612
1652170385637583.0,6.287637713120755
1652170385737481.0,6.278898445593867
1652170385837435.0,6.251647545805387
1652170385937331.0,6.208596609383051
1652170386037179.0,6.17861939170119
1652170386137074.0,6.126076959250447
1652170386236967.0,6.075398587991223
1652170386336754.0,6.011756895671922
1652170386436654.0,5.9578571363156545
1652170386536494.0,5.897294875052113
1652170386636337.0,5.82600050043224
1652170386736235.0,5.754775350956697
1652170386836189.0,5.682231834122975
1652170386936089.0,5.6098462052670905
1652170387035986.0,5.538025801649009
1652170387135941.0,5.445198436647019
1652170387235836.0,5.382007835133208
1652170387335787.0,5.318006419126596
1652170387435796.0,5.25814713336902
1652170387535806.0,5.180233074790569
1652170387635816.0,5.108743511166036
1652170387735885.0,5.043279584631545
1652170387836003.0,5.004273007355854
1652170387936121.0,4.975107623384436
1652170388036243.0,4.9443519023639455
1652170388136361.0,4.923073560903156
1652170388236484.0,4.916967710965626
1652170388336604.0,4.916124284482574
1652170388436727.0,4.891197638585948
1652170388536905.0,4.855135527836557
1652170388637025.0,4.813527492873422
1652170388737148.0,4.770889391623637
1652170388837214.0,4.727528807882179
1652170388937278.0,4.66577396972861
1652170389037285.0,4.603065897480375
1652170389137294.0,4.526259804650799
1652170389237248.0,4.449994628192989
1652170389337202.0,4.363156544636001
1652170389437043.0,4.264236766310821
1652170389536997.0,4.15623335841252
1652170389636840.0,4.053990838292374
1652170389736685.0,3.9365586881632764
1652170389836524.0,3.8143730416448887
1652170389936427.0,3.698688028042697
1652170390036322.0,3.5588787211801605
1652170390136221.0,3.4290796842940834
1652170390236060.0,3.2931232684471503
1652170390335959.0,3.1486994436280558
1652170390435859.0,3.012330749419843
1652170390535759.0,2.875199003765867
1652170390635714.0,2.7580668385096296
1652170390735613.0,2.6521564409358804
