x,y
332.89755674182163,451.00199709064964
304.34052608357854,420.78822451616986
289.89112579818595,426.56656272820055
290.2615390651345,419.38313226021603
269.85747205638006,419.72107973239883
298.27470032724295,403.1898769450889
277.3112589510232,362.5410229068637
166.7076171380952,12.590915022704813
393.9808357036607,373.257568803984
418.2449219917085,349.28371076885566
420.86739309472887,322.47531462407926
368.30638675002933,521.0925105375418
372.0469225273079,529.1100590051657
382.85098490198146,562.2920371785237
401.90069749775625,594.6412809468286
391.7936659095432,596.6590657123983
405.8180035073666,606.452549027422
423.29701215953787,641.270584841197
850.7294449959152,688.4221109921983
852.9790784345971,764.91244812899
854.4970576888178,798.2683636045997
860.5148103883405,830.7264316062007
908.530052741216,917.9089350343077
913.7689693365504,922.8552694851157
923.3126919492997,949.8275662913613
967.5859103815549,1019.9119335945156
965.7998489153321,1017.3000077808969
952.708681979467,1024.1370347717743
915.5230279280605,1038.0643975630549
921.246070363215,1058.1609386144573
907.8378721279688,1037.2235639216337
871.9492988138636,1001.1376884006893
878.4820142860739,994.3479875593555
879.3930265392873,992.8833539800082
782.9579957938944,986.4786551810724
782.1418823243026,986.5014533440394
754.4255292724661,982.0203419774535
754.0043591323704,982.8142554503754
668.4563197630929,968.8665429094883
496.428556059994,935.2263229915324
495.1296567971297,932.9356708651603
495.06605234664573,933.528536920549
452.3081761211266,894.5139470747904
429.7480653236894,875.5340866358289
405.63782638695045,728.0257780082425
383.97372792101515,611.6627933227155
380.75088201916367,599.6974525934746
398.24122293627806,629.9243498619296
404.4623496049954,661.1438907174257
411.84888331795935,697.7738597990167
418.98855371667906,733.711113200733
426.1336882772789,770.0074100520735
433.25319462206977,805.8996069024946
440.71719882763153,836.0584290907211
453.14052534225357,874.7121163551591
458.00998046991594,883.8967212282598
459.46551009971137,890.4030648747175
500.570418375118,924.6088900136215
498.4982726880646,921.303085891162
507.91085553772024,928.6719012282322
530.1367743354741,936.1953153845379
533.2719722996236,934.343723326441
570.339465814416,940.4761141947286
606.702378031369,946.4365935331655
608.5705623569586,949.3758238739726
644.629335798609,952.7873213913927
680.067050232062,958.6700777154679
749.4520519322657,968.7451954216249
753.3188615477274,970.735761311436
770.7784723070032,972.8261117704815
782.9691897549066,973.4429185399731
811.7536932601328,977.1758669732088
841.0253229762466,974.5767285596044
840.2733217155054,985.6713416716422
866.8142546606142,975.1403896578531
871.7235500294366,976.2347135321282
896.9023706782225,979.0358393841163
910.0002108740911,1022.3336117139884
943.7519212904007,1011.6381201163947
925.6060769300665,966.7766494418404
915.4481427625149,949.4983119742004
896.7091027214933,959.1412078439337
885.606364764656,969.5468318195842
868.3823002482083,965.5071351090739
865.6879865350292,964.4717950457712
851.3613861882147,964.7731350402985
784.0559362892494,964.3254597779678
772.0533043533375,958.7436382002538
666.888181549706,945.5210111638801
548.1640432664127,925.3614144875387
487.58663297853656,897.9673943302726
469.6241538112111,878.5267925637023
473.5257161332645,881.7215280270084
455.5784800957147,854.0663773273538
447.5332052139472,857.3099957319073
444.4236669833538,809.6469991232051
427.2834893092821,716.3685242279985
416.88383548044675,715.2993837217432
421.00685949080594,687.2099671547038
418.8484959616774,671.3752531755429
417.5735562123958,661.3202621437026
426.7879538223727,652.8476552468096
836.4231390254071,659.3518772260715
839.8294584495716,672.9958215050467
842.3596447179635,692.6177825209095
839.933676392083,723.6619051058751
840.2288156875516,750.656239328878
835.9803078370157,766.3236449862374
841.0195350252686,792.6336797748293
844.5770049669422,819.6057555954551
850.9936551058992,845.0275134708193
861.5682821201129,870.1854796014416
874.2947188767926,892.9180376114509
889.22872974082,913.5915491795687
1019.5651052547576,1244.6036567432138
1103.5613715302447,1281.0104418905144
1212.3783477563063,1333.6111527813082
1224.9658571137722,1323.3015524323118
1196.4296335405904,1310.9578432846527
1168.1600866922965,1298.7398003843723
1135.626276844116,1284.6671893107805
1109.9009839530563,1273.5251482365697
1079.1482683671609,1260.199395165742
1050.0275858650102,1247.640035489827
1022.6030987715018,1235.7653621443044
989.9342350139424,1221.7193610400918
961.8415154648809,1204.393570837333
932.9873370331726,1149.0586590048613
928.1726031403654,1117.7349223490014
924.474379292126,1085.9011666635452
981.8829296693006,1046.862060224687
1080.6048042891698,1152.6544510756642
1112.020768960284,1175.1174510085598
1135.8292467194717,1189.5265248499022
1145.1469015848393,1195.3819922970258
1209.4651516628653,1225.8473424644717
1236.5058158661618,1238.3640883297849
1243.4222989958184,1241.2868870437037
1278.1267150101742,1257.0374701223022
1308.1649729227456,1258.2826297980926
1230.9941794989766,1221.4582599076057
1158.1138628540878,1186.3957478216707
1156.5417460058918,1184.5503859110952
1125.304971303532,1164.2207537990114
1119.2315190475276,1158.3199806341302
1091.87208895283,1139.0410724570947
1019.0191855937618,1059.0069737227855
989.9420840710872,1041.0454499398052
1008.8666730940454,1062.684733231846
1026.018031514904,1086.2423504809071
1032.2837863319362,1093.8646895212817
1047.1288288739593,1109.3366285708098
1067.0217213482915,1129.0334025655745
1679.7763943069529,1658.9191860162357
166.52331984200978,1020.1641969891259
182.3220918677406,1020.9218870690228
167.42946374185192,1019.2773716583786
185.0956540821057,1010.8663692016303
180.1288607510598,1005.6889961225382
193.4382440895139,1026.8321276200177
210.28482023524595,1033.8380570009303
200.76084920914323,1044.7409812638457
179.5863446204717,1045.6669364999034
211.93933520474974,1054.4106425328305
203.2223376968804,1058.073482427022
206.5695116080297,1065.4442272806157
221.8872365602781,1044.6549981599824
219.81850638203122,1020.0498628012184
219.47880418028623,1018.578061370324
209.77295072403064,1013.4005637008224
204.3947678366024,1002.9587323349526
219.53350341972637,1013.0205429034424
211.79388256516654,1006.2711037295157
198.3533130201231,980.4169244407635
169.57828550900382,951.2313398384031
180.80832160145712,957.5653935407397
176.92426225206958,967.0824656570859
175.46022451741368,967.1812092490137
150.5404338380387,950.3955259268191
231.73420628737168,1074.5727375782417
236.37436622083686,1080.4400196588244
221.51454219067736,1086.9615676127896
265.95392440431436,1125.555695852221
265.9535844488524,1137.5656661579521
297.24686713977997,1171.0703846427682
418.7485506587516,1258.9701513047848
634.221739186262,1423.306822742648
626.1424732950296,1435.4778276551874
703.7312628496677,1485.8558934486882
773.8959225942692,1527.713211169906
807.9599775451509,1528.2147222557178
807.3903859023694,1528.0501741347102
830.2552491209213,1540.0704111290202
830.3645214911048,1559.2512424317638
847.8263021885336,1550.3257497544726
873.8538107732829,1566.9254541146574
597.5128952625453,1416.6044291704052
831.8072275523767,1536.048676263786
956.4010779812317,1613.4019764272446
982.7733596949571,1629.0388036715226
976.4507198338412,1640.3443903584025
975.8371044714597,1641.44482253059
992.6690263690781,1649.0665492773815
992.1633549389595,1649.9767598133599
1021.1894788433387,1665.1018542476108
1033.6282115799304,1664.1405527889954
1048.0731237133382,1672.2786892594618
1049.7895067753748,1681.174856119835
1064.1638543582114,1689.3405029333371
1078.6272432286742,1697.0700180415065
1109.3352305278308,1710.6462293609486
1139.8921362412495,1722.3046367249046
1150.5264560637759,1726.7916944984786
1171.5278980262813,1734.0964097369515
1200.6559921228115,1745.0386222577322
1231.4850136262169,1756.7644776187276
1232.3631986499881,1756.3228837223642
1232.0735412740294,1756.9530786044297
1251.0051585139497,1753.4160616234935
1247.9726560776319,1751.723486365449
1248.234450304514,1751.138186023279
1248.487643355838,1750.6109916273977
1251.2114425230234,1750.3054635341755
1248.520336720072,1749.1711257286684
1255.90273809193,1751.4610221547418
1252.4170065321475,1764.5674258522856
1245.761756724257,1764.5668579042265
1245.2579898128076,1764.0601254358835
1241.6019610008377,1763.2452021729437
1257.9518153961699,1769.12540701464
1263.3918156544319,1754.4776153531302
1261.8533190657047,1757.6115325716614
1267.9513291909368,1760.6179131096164
1268.126342342094,1760.0068402713891
1269.772436770963,1773.6527972138092
1270.3798990882287,1773.820600072745
1287.4649305134512,1767.8862728039658
1282.6734603966656,1778.5290161760636
1295.529938558022,1781.0087484501473
1298.6723868090626,1772.3207854186558
1293.1668428617336,1766.0621055257293
1298.4336420432005,1767.7550193119885
1297.0322025803384,1784.0357685421118
1312.5785735492402,1789.8744628042286
1321.3203675404102,1780.9671066162482
1319.74484527208,1790.0766421482567
1326.5024164699232,1795.1701073990666
1338.6366658580282,1799.8515416203504
1348.2155808007287,1787.7573774210355
1347.2071722266958,1790.0612696150924
1346.8595527959308,1790.6422176101682
1348.70530548559,1801.5954421551528
1353.5364539710613,1805.615207809014
1372.1506038278796,1800.1372837593485
1372.19867781955,1800.2564767981141
1365.1241073911265,1810.026903390348
1378.7733639787741,1815.1932441454348
1400.7521644187043,1810.3631008976204
1400.5636468214752,1811.0493128440864
1393.0500420168862,1820.7257133737517
1406.8235618377316,1825.8332681527977
1417.2619220924148,1829.9211780853957
1426.8491339844088,1817.3287105961238
1426.0148290874029,1820.7309730692527
1422.8238951668445,1829.1695910793028
1431.2604557034233,1835.2605769085826
1453.016972867977,1830.995318852455
1443.124452658224,1839.7714481086605
1453.2525802711086,1840.602894066762
1453.3233222172853,1840.7000911846785
1471.6141743880721,1835.5552255935502
1460.214238861918,1845.6096821976084
1478.2285785053082,1838.4982095550226
1478.3925227611908,1838.5226538231664
1473.2020874387892,1850.1154803408904
1506.102588475015,1846.2185413284406
1505.9601662351808,1846.0535995795994
1486.9215481252716,1854.9436766522354
1505.572079688271,1859.0427437258238
1516.993367002491,1869.9298672053496
1522.4658868035444,1874.8186658775962
1532.374991252352,1879.9232176223682
1537.5399499961072,1873.9855473276402
1537.6810109571543,1874.0427075800585
1539.7578789214908,1873.2615737720462
1543.9768923100376,1853.7942867773481
1544.0210760363175,1853.976481461892
1546.2843841854105,1844.3143928394456
1546.428457215661,1844.2504696281858
1524.897582073746,1848.9831047508544
1524.7788150975375,1848.9250958395874
1534.4930144151,1837.9338518662694
1543.1521900415019,1821.7312437929886
1551.8469103486507,1806.5260229721466
1554.4401270863418,1828.9649511952425
1563.5730406989703,1812.9996473268766
1563.7221707734905,1812.9412685467298
142.80285240245175,920.923734651784
131.7909664990414,926.5728081804439
115.0403714798073,902.215223023408
97.41158709254734,877.8114549121258
97.41450250189567,877.9838472755459
79.01384847276537,853.6768455694789
59.453655133842915,831.7742342106881
38.837230829386456,810.9535065407988
15.848319297800131,791.1205406337713
-7.213498777540092,773.377096817276
-22.8726337464837,761.0909735505791
-30.88365392757404,755.7126950311788
-23.06599266148438,749.6115751041618
-41.841197750959225,743.0135448656133
-41.19395727271839,744.0513579480958
-49.47557643737126,731.7290413446235
-60.12627479483314,698.932457787159
-67.23959124650911,704.0918242934428
-66.9413448543959,704.8584409748437
-69.59425311283287,700.5358279619481
-84.06898377742509,677.9998577508732
-98.78766400788534,655.5654821720684
-98.78139395049632,655.7392578792148
-95.36100077566451,644.383611325826
-91.50329376175392,639.6079470393213
-94.69008731251878,631.8429794247772
-108.79465544912412,643.2422840594018
-115.7068148066154,629.6491926916676
-120.177073578651,624.6695644024863
-124.3292118137068,615.8313308350711
-130.29683218490385,606.4824231321052
-148.2670119293625,578.5533684137653
-163.26500312594916,555.3787720721459
-163.26803554988112,555.530835597619
-171.86306289158287,541.6864495759979
-165.8968547838936,527.3459434279017
-167.1445816874568,526.8445440434627
-149.63619207677527,536.6231397376561
-148.40414389500592,535.1523703700876
-144.5601297032563,533.7446852370053
-147.05009023735667,521.0722778399647
-141.00051207630324,517.2963617318102
-147.1028899228123,518.4029641296968
-132.20853497018723,511.5387820044059
-125.54644247715986,504.5993785033919
-117.82010772093969,502.04206578889716
-103.11834943545355,492.4302504258177
-103.11843878125596,490.2401096311678
-96.78743875864137,481.49769691923825
-96.16381854281519,477.55415805631304
-140.65776556755256,408.0872124424974
-146.2930952976343,405.110812999876
-172.65928374905366,317.5657779244658
-134.4144157155842,333.7003904330331
-117.06936881128536,360.60925619545145
-99.90454337305825,381.04589404961615
-91.05788121137468,400.9856759618266
-82.26618325901364,413.8821066115548
-66.53467950641826,438.09693084985724
-53.76179316843159,453.98229761996566
-51.80700807697602,472.2645595252041
-88.63975579534372,472.49917054276006
-63.318353294110736,460.3186716831168
-71.65599983923356,471.89857512626327
-132.10073471733642,401.93397252694035
-176.42942991183537,336.7987162527147
-111.3589310276078,386.52108346175544
-119.78321607045922,398.29498033556774
-95.74948550645935,500.7846108218912
-109.56349292579642,509.7687815287878
-121.54224625325769,517.5908931936001
-134.0338624895005,525.7206405968834
205.10803492874962,291.11327718911105
131.13249371595572,243.3493405681364
145.08348058063206,99.09114772242079
109.70577118491244,91.8786944664401
-214.62684550462774,724.8401538492388
-190.33884061218524,719.674744677666
-192.82047837796722,720.8112964691884
-203.64314585747968,727.1354137805495
-1407.7862093694869,772.6750729107978
-1405.9551359644622,769.6030935737629
-1421.0443548488297,766.6407976468947
-1519.512367054181,854.7466130595901
-1309.2191844866695,950.9421683595174
171.28495392164328,168.98744624111347
119.38962349065281,171.38213524582582
104.46251185787392,189.38283268762908
98.7601498406502,153.1497824213978
185.94210860692988,155.30941291763418
-1294.4650615133303,939.188965799209
-1288.3234045939028,942.9610657617661
-1288.290232920528,926.4114969494253
-1280.10274281065,921.2045572330101
-1265.4397847155765,918.8912033534145
-1258.5717222340331,920.4589845436017
-1262.1803490624843,920.0157561593371
-1264.1038666283982,932.040405412911
162.58364635441777,111.68315564645212
161.807495393255,91.27315205795227
67.86970599348089,114.14109162786355
87.74359933503746,98.35371051892155
214.359707965676,264.93808313595525
194.00221569466396,239.57232765081005
154.81635700193175,289.54211324132683
162.20268658778033,274.37651200427786
537.0638110588735,-971.0216104226033
546.9492900358186,-958.3086154487451
535.9438315697646,-952.5772923086131
565.2658347023691,-933.5205211506645
568.5785639837688,-947.7859511511081
558.167577464222,-955.7702156739358
528.4094182608349,-1057.822678012666
519.3825240413188,-1057.0187901022857
523.0114480567748,-1073.8090228286069
543.6263862520199,-1067.9891756398952
-314.4740664570787,-834.9712829924354
-257.46655220579356,-795.5423493430962
-295.8460388593858,-782.1324512350075
-297.6733194285374,-792.3394129521361
1.2098775646988333,-15.249083441279836
-8.342653714035164,-14.94402355544375
-11.284846680131402,-15.250190586843182
-12.228042432012812,-15.401396889889092
-19.258319201699237,-16.180151277353225
7.831491089189132,-14.687087699355892
23.472357643880898,-12.984471184427939
37.51338337665083,-11.385033088668031
47.64928852014095,-10.463515875812362
50.000438864344844,-8.485780568437185
34.79243993354244,-10.27762832892347
19.02129228954198,-12.063421988373392
3.4663845006037977,-13.876366570618138
11.817647950994624,-17.9305813365838
27.419135046078985,-16.167808148060622
43.02318328898923,-14.338867532733289
78.06520342259347,-11.586539315621607
64.71738691444857,-8.343810797926523
69.175678375638,-6.396343649519146
96.9209682441748,-66.18936438802803
78.23288265994235,-109.44475662312504
69.08395836807682,-120.92348609152477
68.277970312146,-121.75323131079762
62.122405170661,-129.69963707436438
83.98722882036847,-91.16595595586531
32.894151620433895,-96.79628221884101
23.506866325495107,-94.67640922911728
5.444508318113775,-79.26942753911777
5.781222527509153,-77.45555473485508
13.462756053213985,-86.77074142852763
34.54848041148966,-109.30641089023429
24.761316535879274,-107.12275404904886
24.7240603215417,-107.02654310940324
13.239941748997945,-98.03903658494895
3.8645587146635396,-90.69883612133819
-5.535158952449058,-83.26134914270055
-19.436803869187695,-80.3825064769277
-19.24287832735429,-25.125340572725655
-18.34058981205105,-33.365702820632855
-17.433844925617684,-41.63339074484989
-19.693618765494342,-65.58619354326962
-15.269825617852653,-66.06165554233559
-12.06252158652979,-65.70686346949299
-46.29204123968783,-76.89070851861612
-61.28991879497546,-79.06354204880624
-75.28958475885904,-75.83960164086136
-74.23730546106675,-85.25806202521554
-103.60395387357609,-83.79199441804786
-89.41002620579542,-82.1288234151314
-122.66838370796407,-85.8998591968019
-111.2401271843869,-101.69469740878692
-96.58466083250934,-100.0157854710931
-81.71955641060643,-98.30247797837421
-66.74697402963206,-96.60425749430865
-51.820481091281124,-94.83960400926382
-30.10111981355211,-81.52004775005639
91.81351273819114,-4.928730465303701
-34.05427909618308,-197.49724916078924
-22.718214284497847,-199.87058341619553
-59.62255273700907,-190.32113789245548
516.869711870016,1.166388009004379
850.4712225303441,523.7275125910281
1047.3783867504023,756.4440079774083
822.7143295399843,645.6273060549812
606.0107478810831,374.9280178360078
578.5746199806788,334.1809176900447
557.468594997533,197.72317881399343
490.95369005006427,163.79179709448925
311.2345110862865,-359.7327795530558
83.36053988381425,-52.52788020624514
84.5820119945557,-61.5843028081113
62.13717846716937,-129.6001566636836
-64.40822294289755,-189.92560081209348
-62.907461692948345,-190.17156653021868
-61.4159722511814,-190.68757479703197
-67.58222587182772,-199.63479723171457
-66.09176208685999,-199.77078360553503
-64.54596936577396,-204.80066752847705
-6.522964695677538,-223.97080721366405
2261.4563300278196,1348.5653013461588
2058.9792546649473,1375.6505849764399
2066.6760372481303,1373.1615567222111
2068.1246670304827,1383.7188083149376
2085.3882584406406,1394.0777470550913
2080.6574538969935,1395.8642974321422
2080.916919067517,1400.4339655426766
2136.397478862196,1309.3494326579264
2132.89665468406,1314.0502268808352
2123.902300157427,1324.6787367199347
2104.6428405571396,1347.4200157031346
2098.405088672591,1360.2445193677695
2099.26728522021,1360.377892819182
2087.160724330094,1366.6319609323168
2079.2088052548693,1370.0567765980863
2143.9351972296904,1300.7831078146323
2139.419465083301,1295.1405647819483
2151.450530370034,1287.0925797336608
2158.037759012852,1284.7167952789705
2178.801069032298,1259.4111923182504
2190.7488332512107,1264.8769724076096
2193.7667811168785,1268.332958545198
2261.622020411336,1345.257052043043
2281.8609057039607,1368.5793956937987
2317.8437078545053,1393.7019897908149
2385.4337645193655,1389.1751731156564
2363.2228695961594,1389.4069534108803
2365.1715193103446,1383.696381070161
2376.906364500885,1382.4649786466146
2369.125095954803,1394.6239995182386
2372.4437287103196,1393.6433612932128
2340.3031060492335,1407.0021292521578
2322.552418413378,1405.9513745552513
2324.4918348202027,1406.1517358234814
2293.5919578963462,1387.0447872786162
2257.8691278448964,1361.8132358199714
2244.094772802895,1347.0755701810385
2244.22687708647,1347.023142011606
2225.3586069647286,1319.3367531340523
2196.6836255409758,1286.7998907980889
2186.5028330967725,1276.6038962563075
2183.708740214053,1273.5352165280067
2180.983019744413,1273.0151104989718
2162.817542313686,1295.478683537528
2143.086348147459,1319.9713729050493
2124.746489306397,1342.3784932018584
2121.9808575347083,1345.879197888074
2110.8827077303317,1359.912481433373
2105.6106968697836,1365.8112562097158
2093.322966635041,1381.201777228278
2087.257272841026,1388.293713535249
2394.2235999510385,1412.4935276163812
2409.462797233012,1427.7017132755705
2422.4995862300893,1441.0850701410009
2423.4667872711852,1442.046600423373
2423.0786468777987,1446.10985165192
2421.169124816361,1449.06396086544
2429.0050498237747,1454.5259607230569
2400.7474552414824,1477.625797075675
2435.188387177044,1431.4291645173585
2427.2538832688297,1432.59415692255
2427.5508477070935,1431.8829065914279
2083.115491049036,1379.506562008908
2340.813440289939,1575.137577572572
1475.0746253270333,1814.0823126313608
1466.9144670389512,1834.3501471417976
1458.6336804132466,1825.7201759856514
1465.7405599586195,1815.6040478656005
1563.019730516294,1861.5294286606636
1850.7593024080238,1993.9879884826137
1555.4049810331671,1877.5161353663932
1579.8412115716892,1885.245184353616
1566.478644971839,1862.6881221847225
1576.143280866396,1864.401842150648
1594.3208631359903,1874.857095098109
1594.7068086387928,1873.893033852777
1595.3029498558087,1877.4437257629288
1531.9211403050117,1884.3452045450822
1532.3359862072089,1880.0331682401077
1529.0808506189621,1911.7576261269935
1520.709379351697,1883.0406468766023
1522.87772948549,1883.6543865701547
1516.4116651994455,1926.2798511315123
1519.1951186380368,1897.9534845825945
1625.0271130406493,1886.4536965853426
1629.3362103635939,1886.1878088370831
1611.7846632263202,1895.485860037711
1611.5560462540348,1896.2720251281396
1624.5524930978968,1899.5479057410867
1618.2845823659577,1898.5659061236802
1620.460087676888,1898.9824110972836
1632.1410959236994,1902.683575651312
1630.4698670916105,1904.0133777188817
1637.378671894975,1904.256619244386
1639.160865493511,1904.0591259532134
1638.9727761184188,1905.274810819711
1641.3529193510012,1906.03773958192
1643.7181407552318,1906.79855070238
1652.333666554378,1908.0503967079217
1654.5211981605369,1906.529522943109
1657.4199284696365,1909.8456773646647
1666.3012360615285,1912.6605011710503
1678.3589511600067,1916.5545320140925
1690.4275215265038,1920.4779570277738
1701.9093510001233,1924.1028431762352
1719.3643299091445,1929.319352780202
1732.2639798593661,1932.793425748488
1745.4526765792905,1936.3083578272424
1746.743979125189,1936.667465019277
1748.0134063674184,1939.953172417889
1745.7192274153606,1949.029038139946
1737.333170713041,1977.3496877444245
1752.6821592088716,1952.823825178647
1749.4809663478582,1961.430440318114
1758.74819723405,1942.6098639517159
1757.7734498540487,1937.5144290342168
1769.3126898867986,1941.5338741259393
1773.8128125304222,1947.8822353603623
1788.6197391457463,1953.6754803108506
1785.9200370894655,1955.3710475417724
1793.5003270261402,1956.4417904472339
1800.2960155080318,1954.6717467998462
1797.8971502357188,1952.649791187694
1810.7384994674921,1948.4660121797017
1807.5641920689968,1948.4820475513457
1786.7166683356372,1936.9786772212174
1793.35486777071,1940.3104203080204
1765.9824519959254,1927.3732062945064
1765.2645901124574,1926.292525592302
1795.5604285056993,1968.7696515090645
1797.9549893393596,1974.2991210538353
1792.9117547331637,1986.4546542487146
1790.5845708939635,1986.3608287794837
1789.1216380187298,1994.8144861492767
1781.48168198049,2008.7692909943917
1775.2851947908882,2021.0771572148678
1766.9167225439824,2036.0286098508104
1807.7604607687056,1990.8083811151314
1823.8650699632199,1980.251164204637
1831.8539275188168,1973.7372608323185
1829.343529022123,1972.1963693382386
1835.4657293139462,1963.7212545746588
1829.4631124200998,1958.9296277661088
1817.461454509493,1961.9969918339493
1815.7581806966166,1970.2838712093449
1808.537878216082,1967.3555291696232
1813.458092869053,1960.4159782308645
1806.0197473228643,1980.9824353749243
1803.2380083094463,1985.6117787875519
1840.0764634535321,1986.9746163546179
1860.5264232010668,2002.4258873724566
1915.3867922845113,2039.369172698146
1935.7520489515352,2049.0127376293785
1931.9134162560051,2032.8133440181514
1929.495546891255,2031.536335190871
1932.7078083264241,2021.2966558720773
1914.0429248523587,2010.4068400485485
1884.6822693384552,1990.8655640484635
1840.1555308090926,1971.331906818468
1855.3779314079493,1977.0116368599508
1863.7535938262954,1973.9269309345073
1835.0630882398732,1968.2530183777694
1984.0315110085285,2082.0362955587048
1984.857891408036,2087.0935635343594
1996.9917452099453,2088.0755211230157
2001.6632346821395,2087.911220037793
2002.448868450951,2090.465963310192
2011.2276461370184,2089.89165238682
2010.3330068139444,2090.5678447898626
2020.6942238279141,2083.0727489054516
2021.0618006634197,2081.1279479715968
2024.001467355993,2074.070092043358
2021.87195255545,2073.986930221621
2009.4325846083873,2064.0504436672545
2008.2665071092968,2064.881447916387
2000.8062615939814,2067.549658179079
1980.4276421784764,2054.2933334904433
1978.8973751043216,2053.163404472083
1969.0840456257195,2045.81838039475
1958.6082822362182,2039.11436782719
1939.7869493306205,2144.515375668678
1991.535308232574,2115.010561467234
1961.6625443286375,2141.390153220682
1971.1924576393874,2148.520626687498
1980.9758246241038,2163.4684114047177
2014.236028447653,2106.493704853224
1971.44729291243,2161.079177186025
1970.041235447959,2163.9653189711707
1970.9144350402612,2166.286639048676
1964.6021062645402,2162.303165187265
1985.3272994235024,2185.1335116776727
2051.222453734651,2236.3640515759116
2061.014971236266,2237.2503018910083
2059.540417946811,2217.327297155119
1952.7376080486329,2163.452394416384
1962.601739450376,2173.8828377473574
2027.6992709470287,2108.194954413414
2097.623884914715,2168.5168443154635
2063.8450574789517,2213.8493604343125
2098.64649766898,2173.030022217892
2116.024747381157,2159.930946777737
2106.851942296867,2181.0718767080157
2103.973192368028,2187.6334846990494
2091.411436594716,2199.822333931742
2089.686330028844,2201.9725409604657
2091.482601285392,2202.8351419929754
2077.8248622403,2218.7349620099817
2075.8671875421383,2219.631245252899
2067.286346432061,2230.8420277102477
2071.839956554448,2231.0637393317074
2074.154687288354,2232.08939433239
2080.1065641413934,2236.0056247516395
2083.560590504157,2237.373732452742
2085.3536960054203,2238.9852535891227
2087.865464586857,2239.931771368931
2129.3744590270153,2200.8426830014705
2134.281197490015,2203.518442715027
2124.0116258495996,2217.654110973081
2115.333567886658,2229.950887807791
2108.0199500702024,2236.520205463313
2103.995578620476,2242.283752446216
2097.0672605688983,2245.1198524983447
2145.1802748800833,2197.4962878576625
2085.978438892427,2254.7214660963227
2085.3913009143907,2251.8773109074627
2065.107254265879,2242.748264654082
1555.8548307456629,1852.2545627483373
1826.6636597489876,1954.0230936510661
1826.1810318779085,1952.1617678758664
1518.0050833131106,1910.4134097935134
1517.587215089683,1918.0936452918672
1638.621499461777,1888.860655205834
1652.505665896358,1894.8265312057042
1677.3710471651666,1902.5510998890522
1690.1531587819643,1904.9263930832835
1691.8194454633622,1906.5044392669342
1699.9930884070977,1919.7573167246483
1708.4163386959153,1912.1261587274985
1678.1612871077211,1918.7804916637024
1691.7049886235488,1921.8312540210954
1733.7649701185517,1919.8984628155067
1735.071315932753,1918.2941633134913
1775.3868287286455,1947.8055572028802
1827.5329149930312,1949.7785842379724
1818.563011252067,1981.2453504995196
1919.9193507070024,2045.2684010790076
1942.6446773858381,2024.1615108719693
1944.139516114612,2030.2452995646167
1969.225324001076,2107.5394533456456
1939.72596538979,2154.441905957734
1943.806609443769,2161.463104327027
2129.3372494142955,2174.5771254080596
2131.2532501187284,2176.7408526895397
2111.982843636309,2181.6713576551983
2090.5060909840354,2202.7147305626913
1997.441112822296,2075.3075728882877
2444.652116030597,1434.3583578146531
2187.1831174080544,1760.1972385119648
2200.6969636064814,1751.2301709378207
2224.0483435280225,1763.3479402093699
2246.637825189721,1772.3326652876742
2244.2290521707605,1775.3415369253805
2248.7930102156147,1768.6160468012226
2271.7818729566316,1708.5906935848566
2266.955762794562,1695.884450738411
2264.4553108937694,1696.5535199549677
2184.108072901912,1651.2750403517314
2165.772640839205,1647.8826774921874
2159.9534304762706,1642.18660727226
2159.3622490171465,1646.6431381996147
2140.639310103045,1643.241201388886
2120.9670131775506,1639.7819546516685
2116.4461354369087,1632.988888349319
2095.6692396806993,1632.8935536340346
2106.233357709438,1636.2778686217425
2105.890879365718,1637.7244903962173
2096.1128560598077,1648.8185842918122
2097.0933176774706,1646.7323586710029
2074.182042990327,1669.4020856095299
2070.2573272912964,1677.824854242057
2074.6830276932583,1681.9313736652425
2025.790325501729,1656.6625204231123
2003.139513847178,1628.5063997287011
1993.3261897511918,1628.330965976534
2001.4769986069716,1651.3009180927847
2000.6975047713327,1652.329049279832
2016.9104953516319,1663.0918885635651
2142.8218045611993,1658.9152236290952
2225.4660210711118,1749.6093785751118
2173.993053371694,1748.5787879254292
2145.7753815462115,1722.5542698048703
2016.6615751192137,1606.9088638446801
2032.4650655649061,1606.8091517932958
2032.0082340712163,1600.5443043758496
1999.7945542594732,1551.8639669528266
2009.9915163659277,1558.6638932844082
2012.0370054517641,1560.5842593173434
2008.9756404164839,1562.460879554033
2001.3193730718122,1573.01520868528
2004.4923268562757,1594.3399344541583
2020.4252389995547,1569.205539358943
2089.0283941184516,1653.8675322012023
2111.2864123561935,1646.2002486603362
2131.8546462161207,1657.7102074359475
2106.2173233019544,1702.1266930607667
2112.3494320710965,1705.2877265495188
2163.7838255197767,1735.2294237736323
2176.1303711983655,1744.203922502323
2175.825904121918,1753.5153089729006
2285.323654721012,1694.7851395265775
2250.47506886276,1730.6790334463312
2198.8313873767356,1665.9956872146959
2028.9280803505442,1543.226059561177
2037.5473113384983,1517.372030800771
2038.1162991469976,1517.0078942302202
2040.7658446880273,1516.4705206393248
2049.2246831302814,1511.866348718133
2042.8499134316776,1504.6978737512015
2023.156557710866,1535.7015253133002
2050.837464271972,1447.5989462777202
2048.4166661533445,1460.8032043338208
2035.0324732606828,1495.0532745402693
2045.4940158116751,1493.621102941247
